ID,WEIGHT,PRSGA20,SENGA20,SEN2GA20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BRNAGAIN,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLM,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WHTEVANG
146828.0,0.48900804244,Donald Trump,David Perdue,Matt Lieberman,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Optimistic,Excited or optimistic,,Call 3,3.0,No,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Unfavorable,,,,For your candidate,2.0,Joe Biden,Donald Trump,,,,,,,,Yes,Yes,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,161.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,Female,Latino women,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Optimistic,Excited or optimistic,Version 2,No,,,,Election day,,
146829.0,0.38051332133,Donald Trump,David Perdue,Kelly Loeffler,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Concerned,Concerned or scared,,Call 3,14.0,Yes,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Unfavorable,,,,For your candidate,1.0,Donald Trump,Donald Trump,,,,,,,,Yes,No,Good,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Moderate,102.0,Conservative Republicans,Mod./Liberal Republicans,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,A minor problem,A minor problem or not a problem at all,South,Female,Latino women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Optimistic,Excited or optimistic,Version 2,No,,,,Election day,,
146831.0,0.32349803871,,Jon Ossoff,Matt Lieberman,,,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Optimistic,Excited or optimistic,,Call 3,5.0,No,Somewhat well,Very well or somewhat well,,Not very confident or not at all confident,Not at all confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,,,,For your candidate,3.0,Joe Biden,Omit,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Conservative,94.0,Moderate/Liberal Republicans,Conservative Independents,,Black,Black,State questionnaire,Black,Non-white,Black,A minor problem,A minor problem or not a problem at all,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Concerned,Concerned or scared,Version 2,No,,,,Election day,,
146836.0,0.19040659217,Joe Biden,Jon Ossoff,Raphael Warnock,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,Call 3,7.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,2.0,,,,,,,,,,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,111.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,Female,Latino women,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,
146837.0,1.0628241696,Donald Trump,David Perdue,Kelly Loeffler,Illegal,Illegal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,No,Call 3,3.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,,Only Trump,Favorable,Better today,,4.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,13.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,No,All others
146841.0,0.57013189812,Donald Trump,David Perdue,Kelly Loeffler,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,No,Call 3,14.0,No,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Worse today,,1.0,,,,,,,,,,No,No,,,,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,16.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,In September,Before that,Before that,,,,,Version 4,No,,,,Election day,,All others
146847.0,0.25387545622,Joe Biden,Jon Ossoff,Ed Tarver,Illegal,Illegal in most cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 3,11.0,,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,Only Biden,Unfavorable,Worse today,,2.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Crime and safety,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,42.0,Moderate/Liberal Republicans,Moderate Independents,Cares about people like me,White,White,State questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,English, Georgia,White suburban women,Election day exit poll,Yes,Only Joe Biden does,No,In the last week,In the last month,In the last week,,,,,Version 1,,Hillary Clinton,Very easy,Very easy or somewhat easy,Election day,No,All others
146854.0,2.24149375527,Donald Trump,David Perdue,Kelly Loeffler,Illegal,Illegal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 3,8.0,,,,The Republican Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,,Only Trump,Favorable,About the same,,5.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Moderate,50.0,Moderate/Liberal Republicans,Moderate Independents,Cares about people like me,White,White,State questionnaire,White,White,White,,,South,Female,White women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,Yes,All others
146856.0,0.05651706209,,Other,Raphael Warnock,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Concerned,Concerned or scared,,Call 3,13.0,Yes,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,,,,Omit,2.0,Omit,Donald Trump,,,,,,,,No,No,Not so good,Not so good or poor,No,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,39.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Female,White women,Suburbs,Suburbs,English, Georgia,White suburban women,Election day exit poll,,,,,,,Omit,Omit,Concerned,Concerned or scared,Version 2,No,,,,Election day,,
146857.0,0.65460494419,Donald Trump,David Perdue,Doug Collins,Illegal,Illegal in all cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,Call 3,12.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,,Only Trump,Favorable,Better today,,5.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,147.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Male,White men,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,Yes,White Born-again/Evangelical Christians
146858.0,0.45447139845,Joe Biden,Jon Ossoff,Doug Collins,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,,No,Call 3,12.0,,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,,Only Biden,Unfavorable,About the same,,4.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Crime and safety,No,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Moderate,142.0,Moderate/Liberal Republicans,Moderate Independents,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Yes,Only Joe Biden does,No,In September,Before that,Before that,,,,,Version 1,,Hillary Clinton,Very easy,Very easy or somewhat easy,Election day,No,All others
146872.0,0.38051332133,Donald Trump,David Perdue,Doug Collins,Illegal,Illegal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,Call 3,14.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,,Only Trump,Favorable,Better today,,1.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,160.0,Conservative Republicans,Mod./Liberal Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,South,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,English, Georgia,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,No,White Born-again/Evangelical Christians
146875.0,0.39094756392,Donald Trump,David Perdue,Kelly Loeffler,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Concerned,Concerned or scared,,Call 3,14.0,Yes,Very well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,,,,For your candidate,1.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,102.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Male,White men,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Excited,Excited or optimistic,Version 2,No,,,,Election day,,
146876.0,0.47779039643,Donald Trump,David Perdue,Doug Collins,Illegal,Illegal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,No,Call 3,3.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,,Only Trump,Favorable,Better today,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",The economy,Yes,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,161.0,Independent/Something else,Conservative Republicans,Is a strong leader,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,Male,Latino men,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,No,All others
146881.0,0.9926610192,Joe Biden,David Perdue,Raphael Warnock,,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Optimistic,Excited or optimistic,,Call 3,5.0,No,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,,,,For your candidate,3.0,Joe Biden,Joe Biden,,,,,,,,No,No,Good,Excellent or good,No,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,94.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,South,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Optimistic,Excited or optimistic,Version 2,No,,,,Election day,,
146889.0,0.4236107814,Joe Biden,Jon Ossoff,Ed Tarver,Legal,Legal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,,No,Call 3,4.0,Yes,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,About the same,,3.0,,,,,,,,,,No,No,,,,Men with children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,South,Male,Black men,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,Yes,Both of them do,Yes,Before that,Before that,Before that,,,,,Version 4,No,,,,Election day,,All others
146896.0,0.64477613703,Joe Biden,Jon Ossoff,Raphael Warnock,Legal,Legal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,No,Call 3,5.0,,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,,Both of them,Favorable,Better today,,3.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Racial inequality,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,85.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Is a strong leader,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Yes,Only Joe Biden does,No,In the last few days,In the last month,In the last week,,,,,Version 1,,Hillary Clinton,Very easy,Very easy or somewhat easy,Election day,No,All others
146904.0,0.32962454807,Joe Biden,Jon Ossoff,Matt Lieberman,,,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Optimistic,Excited or optimistic,,Call 3,10.0,Yes,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,,,,For your candidate,1.0,Joe Biden,Joe Biden,,,,,,,,No,No,Poor,Not so good or poor,No,Men with children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,South,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,No,,,,Election day,,
146911.0,0.24097932148,Joe Biden,Jon Ossoff,Raphael Warnock,,,30-44,30-59,35-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,,Call 3,7.0,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Only Biden,Unfavorable,,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Racial inequality,No,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Conservative,111.0,Moderate/Liberal Republicans,Conservative Independents,Can unite the country,Black,Black,National questionnaire,Black,Non-white,Black,,,South,Male,Black men,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,,,,,,,,,,,Version 1,,,,,Election day,No,
146912.0,0.59951845323,Donald Trump,David Perdue,Doug Collins,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Concerned,Concerned or scared,,Call 3,14.0,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,For your candidate,1.0,Joe Biden,Donald Trump,,,,,,,,No,,Good,Excellent or good,Yes,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,16.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,Version 2,,Didn't vote,,,Election day,,
146918.0,1.07494598524,Donald Trump,David Perdue,Kelly Loeffler,Illegal,Illegal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,No,Call 3,11.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,Only Trump,Favorable,Better today,,2.0,,,,,,,,,Omit,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,42.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,No,All others
146927.0,0.58952569656,Joe Biden,Jon Ossoff,Raphael Warnock,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Optimistic,Excited or optimistic,,Call 3,12.0,No,Somewhat well,Very well or somewhat well,,Not very confident or not at all confident,Not very confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,,,Unfavorable,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,,,,,,,No,No,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,,Independent,White Independent,Conservative,147.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,,,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Concerned,Concerned or scared,Version 2,Yes,,,,Election day,,
146933.0,0.02855939485,Other,Other,Raphael Warnock,,,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Concerned,Concerned or scared,,Call 3,13.0,Yes,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Unfavorable,,,,Against his opponent,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,Not so good,Not so good or poor,No,Women with children,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,39.0,Moderate/Liberal Republicans,Moderate Independents,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,South,Female,Black women,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Concerned,Concerned or scared,Version 2,No,,,,Election day,,
146937.0,0.36240684146,Joe Biden,David Perdue,Raphael Warnock,,,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Optimistic,Excited or optimistic,,Call 3,3.0,Yes,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Unfavorable,,,,Against his opponent,4.0,Joe Biden,Joe Biden,,,,,,,,No,No,Not so good,Not so good or poor,No,Women with children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,13.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,South,Female,Black women,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Concerned,Concerned or scared,Version 2,No,,,,Election day,,
146942.0,0.2414849178,Joe Biden,Jon Ossoff,Raphael Warnock,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Optimistic,Excited or optimistic,,Call 3,14.0,No,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,,,,Against his opponent,1.0,Joe Biden,Joe Biden,,,,,,,,No,No,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,102.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Female,White women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Concerned,Concerned or scared,Version 2,No,,,,Election day,,
146946.0,0.47779039643,Donald Trump,David Perdue,Kelly Loeffler,Illegal,Illegal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,Call 3,3.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,Only Trump,Favorable,Better today,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,161.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,Yes,Both of them do,Yes,Before that,Before that,Before that,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,No,White Born-again/Evangelical Christians
146949.0,2.13162256704,Donald Trump,David Perdue,Kelly Loeffler,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Concerned,Concerned or scared,,Call 3,8.0,Yes,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,Excellent,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,50.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Female,White women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Excited,Excited or optimistic,Version 2,Yes,,,,Election day,,
146952.0,0.51318916565,Joe Biden,Jon Ossoff,Raphael Warnock,Illegal,Illegal in most cases,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,No,Call 3,5.0,,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,,Only Biden,Unfavorable,Worse today,,3.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Racial inequality,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,94.0,Liberal Democrats,Liberal Democrats,Omit,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,,Hillary Clinton,Very easy,Very easy or somewhat easy,Election day,No,All others
