23014043*** 911 1.2474    21884112  42 232113   1    23 9   432462243246112211121 3  1124    1222                               1 43  132355237660
23014143*** 911  .0425    21772333  22 221133   7    43 9   332452133245323422111 3  4224    2223                               1 32  432342138135
23014243*** 911 2.2714    21224322  42 113333   7    13 4   111121111112312211121 1  4123    1123                               1 53  332555437083
23014343*** 911 2.9593    1177 211  32 219239   8    91 3   3324521332452   11122    5912    1223                               1 32  232544237090
23014443*** 911 1.1574    11775233  41 123123   1    12 4   332452133245211122111 1  1111    2111                               1 21  332311138305
23014543*** 911 2.3274    21334224  41 113123   1    14 1   221231122123212211111 1  1133    2111                               1 32  132544237774
23014643*** 911 1.9104    11225321  99 122223   1    12 4   111121111112311111122 1  1111    1111                               1 53  332555337030
23014743*** 911  .8531    21665411  11 113223   4    11 1   322352132235311111122 1  1111    1111                               1 32  232344137167
23014843*** 911  .5043    21882221  39 193939   1    33 3   432462243246223411122 2  1223    1111                               1 43  132355337620
23014943*** 911  .5564    21885234  49 113923   4    21 4   432462243246211122111 2  1111    2111                               1 53  332655338344
23015043*** 911 1.0741    11775343  12 222331   1    41 2   332452133245311132211 3  1212    2222                               1 11  432311138134
23015143*** 911  .1405    11885334  42 133333   1    21 4   432462243246311122111 2  1111    2111                               1 21  232311137129
23015243*** 911 3.0404    11444244  41 113223   1    21 4   221241122124212232211 2  1111    2111                               1 21  132311237918
23015343*** 911 2.3884    21553354  32 223331   2    33 1   322342132234323332211 3  2224    2223                               1 32  432342138017
23015443*** 911 1.3824    11445232  42 123222   4    42 1   221241122124211122121 2  1211    2111                               1 32  232342137075
23015543*** 911  .7014    1 8853 2  42 113323   1    11 4   4324622432463111   21 1  1111                                       1 21  332311138314
23015643*** 911 1.0253    11664223  32 222231   2    24 3   322352132235212211111 3  2134    2223                               1 11  232311137076
23015743*** 911  .4364    21885313  32 122222   1    11 4   432462243246311111111 1  1111    2111                               1 32  232334237066
23015843*** 911 1.6021    21885223  11 133223   1    11 1   432462243246211111111 1  1111    2111                               1 53  332555438372
23015943*** 911 1.5904    12664332  19 129323   4    29 4   322352132235312222121 2  119     222                                1 32  132532237659
23016043*** 911 1.2964    117731 3  42 113233   1    32 4   3324521332451233   11 2  1211    2111                               1 32  132534437873
23016143*** 911 1.1574    11774321  41 123323   1    19 4   332452133245312211122 1  119     1111                               1 53  332655438256
23016243*** 911 1.8733    21664244  32 213231   8    21 9   322352132235212232211 3  5112    2223                               1 53  132555238558
23016343*** 911 2.4875    21332422  11 123231   4    24 1   221231122123323411121 2  1133    1111                               1 43  132555337743
23016443*** 911 1.3403    211142 2  31 213232   1    33 2   1111111111112122   21 3  1224     222                               1 32  232342137027
23016543*** 911 2.5874    21444233  39 222231   2    13 3   221241122124212222111 3  2124    2223                               1 32  132332137663
23016643*** 911 1.6671    21334233  32 112331   1    12 3   221231122123212222111 1  1111    2111                               1 32  232542337015
23016743*** 911  .7692    21663322  22 133311   1    22 2   322352132235323311121 2  1111    1111                               1 32  132334137803
23016843*** 911  .6121    21884242  12 133133   2    43 4   432462243246212232221 2  2223    2123                               1 11  232311237211
23016943*** 911  .8004    11664312  32 132323   1    12 2   322352132235312211121 1  1111    1111                               1 32  232534237087
23017043*** 911 2.5963    11335233  32 123323   4    21 2   221231122123211122111 2  1111    2111                               1 53  332555438372
23017143*** 911  .0391    11  3243  22 222232   2    23 2               223332211 3  2124    2223                               1 53  132355337323
23017243*** 911 1.5981    11665233  32 223233   4    22 1   322352132235211122111 3  1112    2222                               1 32  132533437658
23017343*** 911  .7344    11885353  41 123323   1    11 4   432462243246311132211 1  1111    2111                               1 21  232311137129
23017443*** 911 1.0174    11664232  42 113123   1    12 4   322352132235212222121 1  1111    2111                               1 21  332311137043
23017543*** 911  .7233    218852 1  91 112233   7    29 3   4324622432462111   22 2  419      123                               1 43  132555337303
23017643*** 911  .7711    117752 3  32 123331   1    24 1   3324521332452111   11 2  1133    2111                               1 32  132322337643
23017743*** 911  .4124    21885211  41 129133   1    25 4   432462243246211111122 2  1133    1111                               1 32  232344137064
23017843*** 911 1.6433    21663253  32 111331   1    35 3   322352132235223332211 2  1233    2111                               1 21  132311137421
23017943*** 911 1.2851    21445221  12 123939   1    19 9   221241122124211111122 1  119     1111                               1 32  132334137803
23018043*** 911 1.7484    21665213  31 113223   1    11 1   322352132235211111111 1  1111    2111                               1 53  132555337381
23018143*** 911 1.0575    21664233  22 233339   2    33 1   322352132235212222111 3  2224    2223                               1 32  132342137934
23018243*** 911 1.7063    21664343  32 122231   1    23 3   322352132235312232211 2  1123    2111                               1 21  332311138305
23018343*** 911  .8984    11665254  32 223233   1    32 4   322352132235211132211 3  1212    2222                               1 32  232344137064
23018443*** 911  .5462    116642 2  92 219231   1    22 3   3223521322352122   21 3  1112     222                               1 43  132555437766
23018543*** 911  .4871    21885222  91 133322   1    22 1   432462243246211111121 2  1111    1111                               1 11  232311237211
23018643*** 911  .0521    21  42 2  11 113999   1    22 1               2122   21 2  1111     111                               1 32  232344137064
23018743*** 911 1.2414    21665232  42 122223   1    12 4   322352132235211122121 1  1111    2111                               1 53  332555338351
23018843*** 911 1.0753    21554244  32 123131   1    22 3   322342132234212232211 2  1111    2111                               1 32  232342137122
23018943*** 911 1.3601    216644 4  11 113221   4    12 1   3223521322353122   11 1  1111    2111                               1 53  132555437890
23019043*** 911 1.5703    11884332  32 119132   4    41 3   432462243246312222121 2  1211    2111                               1 32  132334137803
23019143*** 911 1.1173    22662411  91 221131   4    35 3   322352132235323411122 3  1234    222                                1 11  232311137214
23019243*** 911 1.8743    115543 3  32 129921   1    22 2   3223421322343122   11 2  1111    2111                               1 11  232311137205
23019343*** 911  .6563    21884212  31 223939   1    43 3   432462243246212211121 3  1224    1222                               1 32  132534337705
23019443*** 911 2.9464    21114242  32 112333   1    14 4   111111111111212232221 1  1133    2111                               1 43  132355337862
23019543*** 911  .9764    11885331  32 123123   1    22 4   432462243246311122122 2  1111    2111                               1 53  432555338382
23019643*** 911 1.3063    117734 2  31 123939   4    42 3   3324521332453233   21 2  1211     111                               1 53  332555237174
23019743*** 911  .8934    21881312  32 121111   1    12 4   432462243246323411121 1  1111    1111                               1 43  132355237660
23019843*** 911  .9681    11885243  12 112223   4    21 1   432462243246211132211 2  1111    2111                               1 43  132355237814
23019943*** 911 3.5494    11334222  41 123323   1    11 2   221231122123212211121 1  1111    1111                               1 53  332555338201
23020043*** 911  .7711    11774222  11 223123   2    21 1   332452133245212211121 3  2112    1223                               1 43  132555337743
23020143*** 911  .8394    2 8833 1  49 112923   4    11 4   4324622432463233   22 1  1111                                       1 43  132555337876
23020243*** 911  .7294    218852 4  49 119923   1    13 4   4324622432462111   11 1  1123    2111                               1 43  132355137312
23020343*** 911 1.1391    12664434  92 133232   7    13 3   322352132235312222111 1  4123    222                                1 11  232311137013
23020443*** 911  .0095    11  42 3  92  19999   4    43 9               2122   11    122     2                                  1 21  232311137129
23020543*** 911  .9453    11554233  22 133123   1    12 3   322342132234212222111 1  1111    2111                               1 11  432311138134
23020643*** 911  .4964    218842 1  19 113323   1    39 4   4324622432462122   22 2  129      111                               1 43  332555238401
23020743*** 911 1.4584    11665333  42 123223   1    21 4   322352132235311122111 2  1111    2111                               1 43  332555337160
23020843*** 911 1.2683    116642 3  32 222331   1    22 2   3223521322352122   11 3  1112    2222                               1 32  232544137014
23020943*** 911 1.6603    21662122  32 211933   1    32 3   322352132235123411121 3  1212    1222                               1 43  132555338555
23021043*** 911  .6761    21885232  12 113299   1    11 1   432462243246211122121 1  1111    2111                               1 32  132342137363
23021143*** 911  .8414    21883311  41 113929   1    12 4   432462243246323311122 1  1111    1111                               1 53  132555337381
23021243*** 911 1.4174    11335233  92 113223   1    22 4   221231122123211122111 2  1111    2111                               1 32  232534337049
23021343*** 911 2.5923    21333353  32 123331   1    23 9   221231122123323332211 2  1123    2111                               1 21  132311137421
23021443*** 911  .9711    11665332  11 213922   1    41 1   322352132235311122121 3  1212    2222                               1 32  132332237617
23021543*** 911  .8865    118853 3  92 129999   1    31 9   4324622432463111   11 2  1211    2111                               1 53  132555437890
23021643*** 911  .4732    1188 251  49  93999   1    39 9   4324622432462   32222    129     2                                  1 32  432332138138
23021743*** 911 1.3374    11665231  42 112323   1    11 4   322352132235211122122 1  1111    2111                               1 53  332555438570
23021843*** 911  .8123    21884311  11 113333   1    43 1   432462243246312211122 2  1223    1111                               1 43  132555337745
23021943*** 911  .4743    11884242  32 219333   1    43 3   432462243246212232221 3  1224    2222                               1 32  432342138017
23022043*** 911  .9884    11885334  49 113223   1    11 1   432462243246311122111 1  1111    2111                               1 43  132355137312
23022143*** 911 1.0944    21884242  42  13393   1    11 9   432462243246212232221    111     2                                  1 43  132555337876
23022243*** 911 1.2703    21663243  32 111931   1    32 2   322352132235223332211 2  1211    2111                               1 43  332555337160
23022343*** 911  .6504    13885451  42 223333   4    31 4   432462243246311132222 3  1212    222                                1 11  232311137214
23022443*** 911  .3301    21885211  32 123123   1    22 1   432462243246211111122 2  1111    1111                               1 43  132555337743
23022543*** 911  .3665    11113212  32 123133   4    22 3   111111111111223311121 2  1111    1111                               1 21  332311338301
23022643*** 911  .7521    11884354  32 233331   8    32 3   432462243246312232211 3  5212    2223                               1 11  232311137205
23022743*** 911 1.7563    21554223  31 222231   1    22 3   322342132234212211111 3  1112    2222                               1 53  132655437869
23022843*** 911 1.2964    11775334  99 129393   4    11 4   332452133245311122111 1  1111    2111                               1 32  132334137803
23022943*** 911 1.9804    21551132  31 291111   8    45 2   322342132234123422121 3  5234    2223                               1 53  332555437166
23023043*** 911  .7344    11883443  32 221131   7    41 3   432462243246323332211 3  4212    2223                               1 21  232311137129
23023143*** 911 2.1374    11554331  31 113931   1    22 1   322342132234312222122 2  1111    2111                               1 32  132322337643
23023243*** 911 1.4941    21881223  11 113113   1    11 4   432462243246223411111 1  1111    2111                               1 32  132342137777
23023343*** 911  .7693    21884342  32 119133   2    21 3   432462243246312232221 2  2111    2123                               1 43  332555437110
23023443*** 911  .7954    21883233  99 222133   8    42 4   432462243246223322111 3  5212    2223                               1 53  132655337885
23023543*** 911  .0485    21665242  32 193223   1    21 4   322352132235211132221 2  1111    2111                               1 11  432311138134
23023643*** 911  .1455    21662332  92 231311   8    45 2   322352132235323422121 3  5234    2223                               1 32  232344137064
23023743*** 911 1.4174    11881221  49 129923   1    12 4   432462243246223411122 1  1111    1111                               1 32  132334137803
23023843*** 911  .8414    21884233  11 123923   1    23 1   432462243246212222111 2  1123    2111                               1 21  132311137415
23023943*** 911  .6121    218853 2  12 223939   1    41 3   4324622432463111   21 3  1212     222                               1 32  232342137027
23024043*** 911  .7713    11885211  31 211122   4    15 3   432462243246211111122 3  1134    1222                               1 32  132334137803
23024143*** 911 1.1683    1188 2 1  32 193133   1    21 3   4324622432462      22 2  1111     111                               1 53  132655437385
23024243*** 911  .8014    11882311  91 133123   1    22 4   432462243246323411122 2  1111    1111                               1 53  332555337334
23024343*** 911 1.1551    21665223  11 123933   1    15 1   322352132235211111111 1  1133    2111                               1 32  132544237774
23024443*** 911 1.1884    21773134  32 122233   1    25 4   332452133245123322111 2  1133    2111                               1 32  432633438068
23024543*** 911 4.7461    21334234  12 113233   1    21 1   221231122123212222111 2  1111    2111                               1 32  132333337771
23024643*** 911  .8123    218842 2  32 113333   1    42 3   4324622432462122   21 2  1211     111                               1 21  132311237405
23024743*** 911  .9134    118853 4  92 113213   1    91 4   4324622432463111   11    1911    2111                               1 43  332455237388
23024843*** 911  .8942    118831 3  99 119333   1    33 2   4324622432461233   11 2  1223    2111                               1 32  232344137064
23024943*** 911 1.8264    21665211  41 113223   1    13 4   322352132235211111122 1  1123    1111                               1 53  132555337321
23025043*** 911  .8743    11885434  32 213323   1    21 3   432462243246311122111 3  1112    2222                               1 53  332655337185
23025143*** 911  .6664    11884342  42 221333   1    42 2   432462243246312232221 3  1212    2222                               1 32  232334237066
23025243*** 911 1.9471    118852 1  32 132932   1    11 2   4324622432462111   22 1  1111     111                               1 53  332655438553
23025343*** 911 2.1464    11225412  41 122123   1    11 4   111121111112311111121 1  1111    1111                               1 11  232311237211
23025443*** 911  .9653    11663222  32 112332   1    33 3   322352132235223311121 2  1223    1111                               1 32  232534437186
23025543*** 911  .5892    11664321  92 231111   1    22 2   322352132235312211122 3  1112    1222                               1 53  332555438570
23025643*** 911 1.3941    11884244  12 113223   1    41 1   432462243246212232211 2  1211    2111                               1 53  332555337334
23025743*** 911 1.6021    21884312  91 113993   1    19 1   432462243246312211121 1  119     1111                               1 53  332555438372
23025843*** 911  .6662    11885314  21 112322   1    12 2   432462243246311111111 1  1111    2111                               1 32  132532237659
23025943*** 911 1.5703    11885223  32 123131   1    22 1   432462243246211111111 2  1111    2111                               1 53  132555337354
23026043*** 911  .8693    21884232  32 223139   1    13 3   432462243246212222121 3  1124    2222                               1 32  232344137167
23026143*** 911  .2312    21884223  92 123221   1    12 1   432462243246212211111 1  1111    2111                               1 11  432311138117
23026243*** 911 6.3474    11335243  42 123223   1    13 4   221231122123211132211 1  1123    2111                               1 32  432332138138
23026343*** 911  .4814    22885221  41 113323   1    11 4   432462243246211111122 1  1111    222                                1 53  332655438556
23026443*** 911  .9671    21885222  11 123223   1    11 1   432462243246211111121 1  1111    1111                               1 11  432311138117
23026543*** 911  .6142    11771124  91 231111   8    45 2   332452133245123411111 3  5234    2223                               1 53  332555338351
23026643*** 911 1.0434    21774344  49 213233   1    22 4   332452133245312232211 3  1112    2222                               1 32  432342138017
23026743*** 911  .7201    11884322  41 213333   1    42 1   432462243246312211121 3  1212    1222                               1 32  132533437857
23026843*** 911 1.8221    21333322  12 221122   8    49 3   221231122123323311121 3  529     1223                               1 32  132342237865
23026943*** 911  .6814    218844 2  41 119223   1    11 4   4324622432463122   21 1  1111     111                               1 53  332555237174
23027043*** 911 2.1503    21554211  31 223132   4    13 3   322342132234212211122 3  1124    1222                               1 21  132311237912
23027143*** 911  .6524    11885412  92 223922   1    41 4   432462243246311111121 3  1212    1222                               1 32  132544237774
23027243*** 911  .3651    21884421  31  93131   1    43 3   432462243246312211122    122     1                                  1 53  432555438063
23027343*** 911  .7603    216623 3  32 113233   1    12 9   3223521322353234   11 1  1111    2111                               1 32  432342138135
23027443*** 911  .5344    11883221  91 129113   1    14 1   432462243246223311122 1  1133    1111                               1 32  332643438332
23027543*** 911 1.5814    21774432  32 122133   1    23 4   332452133245312222121 2  1123    2111                               1 53  132555237763
23027643*** 911 1.4035    11334232  32 123333   1    22 1   221231122123212222121 2  1111    2111                               1 32  132342237849
23027743*** 911 1.2963    21333323  31 231111   1    35 3   221231122123323311111 3  1234    2222                               1 11  232311137217
23027843*** 911 2.1114    115552 4  99 223323   2    21 4   3223421322342111   11 3  2112    2223                               1 11  432311138117
23027943*** 911  .7851    11663211  12 213332   8    43 1   322352132235223311122 3  5224    1223                               1 32  132322337643
23028043*** 911 1.1343    21883313  99 229131   8    44 3   432462243246323311111 3  5234    2223                               1 32  132334137803
23028143*** 911 8.3014    11225223  41 123223   1    12 4   111121111112211111111 1  1111    2111                               1 32  132332337642
23028243*** 911  .7822    21334233  22 129393   1    23 2   221231122123212222111 2  1123    2111                               1 11  432311138134
23028343*** 911  .4711    21885232  12 233123   1    31 9   432462243246211122121 3  1212    2222                               1 32  132544337801
23028443*** 911  .7523    21663232  39  91232   4    19 3   322352132235223322121    119     2                                  1 11  432311138117
23028543*** 911 1.1393    11334233  11 233131   2    22 2   221231122123212222111 3  2112    2223                               1 11  432311138117
23028643*** 911  .6761    218852 1  11 123921   1    13 1   4324622432462111   22 1  1123     111                               1 53  132355337760
23028743*** 911 1.0193    21775212  32 113933   4    11 4   332452133245211111121 1  1111    1111                               1 21  332311237042
23028843*** 911  .9633    21883312  32  39939   4    43 3   432462243246323311121    122     1                                  1 53  132655437367
23028943*** 911  .8993    11884332  32 213233   2    42 3   432462243246312222121 3  2212    2223                               1 53  132555238558
23029043*** 911 3.3684    11445412  42 122222   3    41 4   221241122124311111121 2  1211    1121                               1 11  232311137013
23029143*** 911 1.1264    216652 3  32 113933   1    11 4   3223521322352111   11 1  1111    2111                               1 53  332555438583
23029243*** 911 4.2324    11335241  32 121231   1    21 2   221231122123211132222 2  1111    2111                               1 21  232311137129
23029343*** 911  .0381    12        91  29991        29 3                             19      2                                 1 21  132311437901
23029443*** 911  .5692    21664  3  99 129331   1    23 2   322352132235 122   11 2  1123    2111                               1 21  132311237604
23029543*** 911  .5913    218832 1  99 119933   1    33 4   4324622432462233   22 2  1223     111                               1 43  332555238401
23029643*** 911  .6324    218852 2  31 113223   1    22 4   4324622432462111   21 2  1111     111                               1 32  432342138135
23029743*** 911 1.6603    21663222  32 113333   2    11 1   322352132235223311121 1  2111    1123                               1 21  132311137343
23029843*** 911 2.1681    11663343  32 123123   1    23 2   322352132235323332211 2  1123    2111                               1 53  332555337030
23029943*** 911  .3052    11771211  22 113323   8    43 2   332452133245223411122 2  5223    1123                               1 53  432555438001
23030043*** 911 1.1813    11883353  32 223333   1    42 1   432462243246323332211 3  1212    2222                               1 53  132555437818
23030143*** 911 1.3984    21555324  92 122223   1    11 4   322342132234311111111 1  1111    2111                               1 32  232542337015
23030243*** 911 1.0494    11884234  31 123133   1    22 3   432462243246212222111 2  1111    2111                               1 53  132555337331
23030343*** 911  .7523    216652 3  32 113933   1    31 3   3223521322352111   11 2  1211    2111                               1 11  432311138125
23030443*** 911  .9164    21885211  41  13133   4    23 4   432462243246211111122    112     1                                  1 32  332534338340
23030543*** 911  .4973    21883254  39 111133   1    14 4   432462243246223332211 1  1133    2111                               1 11  232311137215
23030643*** 911 1.0444    2 8853    41 133323   1    11 4   4324622432463111      1  1111                                       1 53  132555237763
23030743*** 911 2.8504    21335333  39 113333   1    21 9   221231122123311122111 2  1111    2111                               1 53  132655437385
23030843*** 911 1.0863    215542 3  32 113933   1    13 1   3223421322342122   11 1  1123    2111                               1 11  432311138125
23030943*** 911 3.1434    21334222  41 112223   1    13 4   221231122123212211121 1  1123    1111                               1 43  132555437821
23031043*** 911 1.5714    115532 3  32 222231   1    23 3   3223421322342233   11 3  1124    2222                               1 32  432332138138
23031143*** 911 1.1014    118852 4  42 113323   1    12 4   4324622432462111   11 1  1111    2111                               1 32  432332138138
23031243*** 911  .6103    11884232  32 129931   1    21 3   432462243246212222121 2  1111    2111                               1 11  432311138134
23031343*** 911  .1285    11885111  19  19339   1    43 1   432462243246111111122    122     1                                  1 32  232544137153
23265343 75 112  .7662    11885332 4  21     212      24 1 14324622432463111221212 11  1121  21   242                           1 32  231534337172
23267843 75 112  .7332    21774233  42 192122   1    11 2   332452133245212222111 1  1111    2111                               1 32  232534337172
23269143 75 112  .6421    2166 334 2  2      311      21 1 23223521322353   221111 11  1 11  2    121                           1 32  231534337172
23270343 96 112 1.1722    11553411 3  21     323      23 3 33223421322343233111222 11  1121  11   332                           1 53  331655438560
23270743 19 112  .6574    11445243  49 133223   4    11 4   221241122124211132211 1  1111    2111                               1 11  232311237072
23270843 75 112  .6711    11665242  11 223222   4    22 1   322352132235211132221 3  1112    2222                               1 32  232534337172
23272043 19 112  .6894    11224234 3  31     122      21 1 31111211111122122221112 12  1111  21   242                           1 11  231311237072
23272543 75 112  .6711    116642 3  99  23999   1    91 9   3223521322352122   11    191     2                                  1 32  232534337172
23272943 96 112 1.2963    21884233  32 112231   4    21 3   432462243246212222111 2  1111    2111                               1 53  332655438560
23273143 22 112  .7341    21884252  12 213221   2    22 1   432462243246212232221 3  2112    2223                               1 11  232311137215
23273343 19 112  .6502    21555232 2  31     212      14 1 23223421322342111221211 12  1121  21   232                           1 11  231311237072
23273943 75 112  .6711    11665243  11 213322   2    35 1   322352132235211132211 3  2234    2223                               1 32  232534337172
23274443109 112 1.1692    11553322  12 223323   8    21 2   322342132234323311121 3  5112    1223                               1 53  232555237174
23274843 22 112  .7593    11884243 2  22     211      11 1 14324622432462122322111 11  1211  22   111                           1 11  231311137215
23274943 96 112 1.2963    21884212 2  21     121      13 1 44324622432462122111211 11  1121  11   132                           1 53  331655438560
23275243 19 112  .6491    21883332  11 213923   1    43 1   432462243246323322121 3  1224    2222                               1 11  232311237072
23275343 75 112  .7161    11775233 3  21     211      12 1 13324521332452111221112 11  1111  21   142                           1 32  231534337172
23276343 19 112  .7024    11774242 3  22     212      14 1 13324521332452122322212 11  1221  22   232                           1 11  231311237072
23276743 22 112  .9849    21333233 2  22     311      23 1 22212311221232233221111 11  1221  22   132                           1 11  231311137215
23276843109 112 1.1192    21332331  91 121311   4    24 2   221231122123323422122 2  1133    2111                               1 53  232555237174
23276943 75 112  .6654    21335233  49 113923   1    11 4   221231122123211122111 1  1111    2111                               1 32  232534337172
23277043 96 112 1.3533    11773344 2  42     314      52 3 13324521332453233322111 22  3411  22   432                           1 53  331655438560
23277243112 112  .7941    11774242 1  22     311      23 1 13324521332452122322211 11  1221  22   142                           1 11  231311137138
23277943 75 112  .6654    21334322 9  22     211      13 1 22212311221233122111219 11  1221  12   132                           1 32  231534337172
23278043 22 112  .7593    11884254  32 213133   2    42 3   432462243246212232211 3  2212    2223                               1 11  232311137215
23278143 23 112  .8364    11555231 4  21     311      14 1 13223421322342111221222 11  1121  21   142                           1 11  231311137217
23278243 19 112  .6293    11445232  32 123933   1    21 3   221241122124211122121 2  1111    2111                               1 11  232311237072
23278743109 112 1.1161    21775233 3  21     311      13 1 23324521332452111221112 11  1121  21   132                           1 53  231555237174
23279043 96 112 1.3061    11334211  11 113231   4    11 1   221231122123212211122 1  1111    1111                               1 53  332655438560
23279443112 112  .7441    11663232  41 123323   4    11 1   322352132235223322121 1  1111    2111                               1 11  232311137138
23279643 22 112  .7273    21884251  32 119939   2    93 3   432462243246212232222    2923    2123                               1 11  232311137215
23279943 19 112  .6351    11665242 3  21     212      24 1 13223521322352111322212 11  1121  21   242                           1 11  231311237072
23280043 23 112  .8364    11334334 3  12     213      13 1 12212311221233122221112 11  1221  22   342                           1 11  231311137217
23280443 75 112  .7104    21885222  42 129929   1    11 1   432462243246211111121 1  1111    1111                               1 32  232534337172
23280543109 112 1.0461    21664242 3  22     211      12 1 23223521322352122322212 11  1211  22   132                           1 53  231555237174
23280743 81 112  .9131    21335224 4  22     321      22 1 42212311221232111111112 11  1211  22   132                           1 11  431311238016
23281343 22 112  .6881    21665253 4  21     211      11 1 23223521322352111322112 11  1111  21   142                           1 11  231311137215
23281443 19 112  .6574    11665234  32 112223   4    11 4   322352132235211122111 1  1111    2111                               1 11  232311237072
23281743 96 112 1.2444    11223222  42 132223   1    22 4   111121111112223311121 2  1111    1111                               1 53  332655438560
23281843 23 112  .8004    21663232 3  21     313      22 2 23223521322352233221212 11  1111  21   321                           1 11  231311137217
23281943112 112  .7121    21665242  11 213123   2    22 1   322352132235211132221 3  2112    2223                               1 11  232311137138
23282043 75 112  .6654    21665314  42 122223   1    11 4   322352132235311111111 1  1111    2111                               1 32  232534337172
23282243 86 112 1.2361    21884233 2  21     924      25 1 44324622432462122221111 11  1122  21   442                           1 11  431211338122
23282743109 112 1.0931    11335243  31 223321   1    31 1   221231122123211132211 3  1212    2222                               1 53  232555237174
23283043 81 112  .9531    11664322 3  21     322      25 1 33223521322353122111212 11  1122  11   232                           1 11  431311238016
23283143 19 112  .6781    118834 2 2  3      9 4      34 1  4324622432463233   211 12  2 21       442                           1 11  231311237072
23283343 23 112  .8611    11884242 4  22     211      15 1 14324622432462122322212 11  1222  22   132                           1 11  231311137217
23283443 31 112 1.1343    21884334 3  22     311      22 2 24324622432463122221112 11  1211  22   142                           1 53  331555237330
23283943112 112  .7941    11774343 3  11     211      23 1 13324521332453122322112 11  1121  21   132                           1 11  231311137138
23284243 75 112  .6654    216653 2  92 112923   4    22 4   3223521322353111   21 2  1111     111                               1 32  232534337172
23284443 96 122 1.6451    1277   2    2       1        4   1332452133245       21  11    21        32                           1 53  331655438560
23284743109 112 1.0461    21555243 4  21     311      13 1 23223421322342111322112 11  1121  21   142                           1 53  231555237174
23285043 22 112  .7113    11444214  31 122131   1    22 3   221241122124212211111 2  1111    2111                               1 11  232311137215
23285143 81 112  .9741    2188   2  11  12999        49 9   432462243246       21     29                                        1 11  432311238016
23285443 19 112  .6081    21335332 4  21     219      11 1 22212311221233111221212 11  1111  21   932                           1 11  231311237072
23285743 23 112  .7731    214452 4 4  21     312      13 1 22212411221242111   112 11  1121  21   242                           1 11  231311137217
23286443 86 112 1.2043    11555234 2  22     311      24 1 13223421322342111221111 11  1221  22   142                           1 11  431211338122
23286643112 112  .7121    21445231 3  21     211      15 1 22212411221242111221222 11  1122  21   142                           1 11  231311137138
23286843109 112 1.0461    21664233  92 213923   4    21 1   322352132235212222111 3  1112    2222                               1 53  232555237174
23287043 19 112  .6423    21885212  32 219939   1    42 3   432462243246211111121 3  1212    1222                               1 11  232311237072
23287443 75 112  .6944    11335333 4  31     213      11 2 12212311221233111221112 12  1111  21   342                           1 32  231534337172
23287543 23 112  .8251    21885231 3  21     311      22 1 24324622432462111221222 11  1111  21   142                           1 11  231311137217
23287843 81 112 1.0171    11884322  12 123923   1    21 1   432462243246312211121 2  1111    1111                               1 11  432311238016
23288043 22 112  .6881    21445243 2  22     214      13 1 22212411221242111322111 11  1221  22   432                           1 11  231311137215
23288343 86 112 1.2303    21883233 1  32     214      33 1 24324622432462233221111 12  2421  22   432                           1 11  431211338122
23288643 19 112  .6574    11664331  41 123923   1    12 1   322352132235312222122 1  1111    2111                               1 11  232311237072
23288743109 112 1.0931    11555231 4  21     121      13 1 33223421322342111221222 11  1121  21   142                           1 53  231555237174
23288843 31 112 1.1843    11774253 3  31     311      23 1 13324521332452122322112 12  1121  21   132                           1 53  331555237330
23289043 23 112  .8251    21885221 9  11     212      14 1 24324622432462111111229 11  1121  11   232                           1 11  231311137217
23289143 75 112  .6654    21665231 3  21     313      34 1 23223521322352111221222 11  2321  21   342                           1 32  231534337172
23289543112 112  .7601    217732 2 4  21     3 1      31 1  3324521332452233   212 11  2311   1   142                           1 11  231311137138
23289843 86 112 1.3613    23553222  32 223221   2    21 1   322342132234223311121 3  2112    222                                1 11  432211338122
23290243 22 112  .7273    21775243 2  21     321      13 1 43324521332452111322111 11  1121  21   142                           1 11  231311137215
23290343109 112 1.1161    21883  2  19  23999        41 1   432462243246 233   21     21                                        1 53  232555237174
23290443 19 112  .6023    21334244 3  11     311      14 1 22212311221232122322112 11  1121  21   142                           1 11  231311237072
23290643 75 112  .6944    11665342 4  21     413      13 1 13223521322353111322212 11  1121  21   342                           1 32  231534337172
23290843 81 112  .8432    11224422  21 111311   4    22 2   111121111112312211121 2  1111    1111                               1 11  432311238016
23291043 23 112  .8611    11885224 3  21     411      14 1 14324622432462111111112 11  1121  21   132                           1 11  231311137217
23291443 86 112  .9762    21335243  31 132333   1    12 2   221231122123211132211 1  1111    2111                               1 11  432211338122
23292043 75 112  .6654    216652 2  32 112223   4    11 4   3223521322352111   21 1  1111     111                               1 32  232534337172
23292143112 112  .7441    11665232  19 113123   1    11 1   322352132235211122121 1  1111    2111                               1 11  232311137138
23292243 19 112  .6724    21775242  32 113223   1    11 9   332452133245211132221 1  1111    2111                               1 11  232311237072
23292643109 112 1.0931    11335233 3  21     211      12 1 12212311221232111221112 11  1111  21   142                           1 53  231555237174
23292943 86 112  .9762    21335344  22 112322   1    23 2   221231122123311132211 2  1123    2111                               1 11  432211338122
23293143 31 112 1.2201    11775331 3  21     312      14 1 13324521332453111221222 11  1121  21   242                           1 53  331555237330
23293343 23 112  .8611    11774233 3  21     321      22 1 33324521332452122221112 11  1111  21   142                           1 11  231311137217
23293443 22 112  .7593    11884253  32 213233   1    21 3   432462243246212232211 3  1112    2222                               1 11  232311137215
