 2003916  1 312  .5334    11 8 231   1111    2 1      32           43246211122122  11  2 1 1  1   12                            1 53  221655452172
 2003816 38 312  .7664    11 8 234   1222    2 3      22           43246212222111  11  1 1 1  2   31                            1 53  221655452142
 2003716 13 312  .4294     1 8 211   1111    3 3      34           43246223311122  11  2 2 2  1   32                            1 53  121655352255
 2003316106 312  .8164    21 4 222   2322    2 4      23           22124223311121  12  1 2 1  2   42                            1 53  221655252201
 2003216 83 312  .7854    11 1 223   1312    3 1      23           11111211111111  12  1 2 1  1   11                            1 32  321542150323
 2002816 24 212  .7064     1 3 334   2211    3 4      31           22123312222111  11  2 1 1  1   41                            1 32  321542150323
 2002216 38 312  .5074    2  3 3 1   9921    9 3      94           221233      22  99  9 2 2  2   32                            1 53  221655452142
 2002116 13 312 1.0964    21 4 233   1422    4 4      31           22124212222111  22  2 1 1  2   41                            1 53  121655352255
 2001516106 312  .8164    21 4 243   99 1    3 4      32           22124223332211  99  2 1 1      42                            1 53  221655252201
 2001316 24 212 1.2034    2  6 332   1421    2 3      34           32235323322121  22  2 2 2  2   32                            1 32  321542150323
 2000516 38 312  .6454    21 6 224   2212    2 3      22           32235212211111  11  1 1 1  1   32                            1 53  221655452142
 2000416 13 312 1.1634    21 1 212   1221    3 2      34           11111212211121  11  2 2 2  2   21                            1 53  121655352255
 1999316 34 312  .7334    11 1 4 3   2412    1 2      23           111113111   11  22  1 2 1  1   22                            1 21  121311352001
 1999216 24 212 1.6234    21 1 233   2212    3 1      33           11111212222111  11  2 2 1  1   11                            1 32  321542150323
 1999116  1 312  .4804    11 6 321   1313    2 3      33           32235311111122  12  2 2 1  1   31                            1 53  221655452172
 1998816 38 312  .7174    21 8 232   2322    2 3      24           43246223422121  12  1 2 2  2   31                            1 53  221655452142
 1998316106 312  .8164    21 6 332   9411    2 9      24           32235312222121  22  1 2 2  1   91                            1 53  221655252201
 1998116  1 312  .4494    21 4 231   2312    3 3      21           22124212222122  12  1 1 1  1   31                            1 53  221655452172
 1998016 98 212  .6624    21 1 313   2321    2 4      42           11111323411111  12  3 1 1  2   42                            1 21  321311150014
 1997816 34 312  .3954    13 3 134   1921    9 1      34           22123112222111  99  2 2 2  2   12                            1 21  121311352001
 1996716 98 212  .7074    11 1 313   2421    2 3      34           11111323311111  22  2 2 2  2   32                            1 21  321311150014
 1996416 34 312  .4394    13 7 333   2421    3 2      34           33245323322111  22  2 2 2  2   22                            1 21  121311352001
 1995516 98 212  .7074    11 2 233   1311    2 2      14           11112211122111  12  1 2 2  1   22                            1 21  321311150014
 1995316 34 312  .7334    11 1 323   1411    2 2      13           11111311111111  22  1 2 1  1   22                            1 21  121311352001
 1995016104 212  .7254     1 8 232   1211    1 2      22           43246211122121  11  1 1 1  1   21                            1 21  321311250320
 1994116 98 212  .3784    23 2 122   2321    2 3      33           11112123311121  12  2 2 1  2   32                            1 21  321311150014
 1994016 34 312  .6874    21 1 233   2421    2 3      33           11111212222111  22  2 2 1  2   32                            1 21  121311352001
 1993916106 312  .8714    11 6 342   1211    2 2      14           32235312232221  11  1 2 2  1   21                            1 53  221655252201
 1993816 20 312  .9484    21 6 233   2421    3 2      22           32235212222111  22  1 1 1  2   21                            1 53  321655250072
 1993016  1 312  .2124     1 1 232   2412    2 3      33           11111223322121  22  2 2 1  1   32                            1 53  221655452172
 1992916 12 312  .9304    21 5 232   2321    2 3      24           32234212222121  12  1 2 2  2   31                            1 53  421555251401
 1992816 20 312 1.1264    11 7 244   2422    2 2      44           33245212232211  22  3 2 2  2   21                            1 53  321655250072
 1992716 46 212 1.4654    11 6 233   2211    2 3      23           32235211122111  11  1 2 1  1   31                            1 53  121555252353
 1992516106 312  .8664    21 1 313   2311    3 2      24           11111311111111  12  1 2 2  1   21                            1 53  221655252201
 1992416 98 212  .7074    11 1 312   2311    2 2      24           11111312211121  12  1 2 2  1   22                            1 21  321311150014
 1992316 34 312  .5774    1  2 423   2421    3 2      34           11112323311111  22  2 2 2  2   29                            1 21  121311352001
 1992016  1 312  .4774    21 1 223   1312    3 1      23           11111212211111  12  1 2 1  1   11                            1 53  221655452172
 1991816 20 312 1.1264    11 7 233   2422    3 1      32           33245212222111  22  2 1 1  2   11                            1 53  321655250072
 1991216 46 212 1.3724    21 6 234   2311    1 2      22           32235211122111  12  1 1 1  1   21                            1 53  121555252353
 1991016 98 212  .6624    21 1 313   1311    2 4      24           11111323411111  12  1 2 2  1   42                            1 21  321311150014
 1990916 34 312  .2464       8 212   1222    1 2      21           43246223311121  11  1 1 1  2   21                            1 21  121311352001
 1990816106 312  .9244    11 1 3 2   1422    2 4      33           111113122   21  22  2 2 1  2   42                            1 53  221655252201
 1990616  1 312  .4774    21 1 222   1211    3 3      22           11111212211121  11  1 1 1  1   32                            1 53  221655452172
 1989916104 212  .7254     1 6 23    2411    9 9      14           322352111221    22  1 2 2  1   91                            1 21  321311250320
 1989416 34 312  .5774    1  2 422   94 1    9 9      34           111123   11121  22  2 2 2      91                            1 21  121311352001
 1988716 98 212  .6674    11 3 323   2421    2 2      24           22123312211111  22  1 2 2  2   22                            1 21  321311150014
 1988616 46 212 1.3724    21 5 113   2321    3 2      33           32234123311111  12  2 2 1  2   22                            1 53  121555252353
 1988116 34 312  .6474    21 3 233   9311    3 9      24           22123212222111  12  1 2 2  1   91                            1 21  121311352001
 1987716 46 212 1.4654    11 6 233   2311    2 2      24           32235211122111  12  1 2 2  1   21                            1 53  121555252353
 1987416 13 212  .4294     1 6 121   2323    3 3      24           32235111111122  12  1 2 2  2   32                            1 53  121655352255
 1986316 13 212 1.2194    21 7 331   1212    2 3      33           33245312222122  11  2 2 1  1   32                            1 53  121655352255
 1986116106 312  .8164    21 4 333   1421    2 2      24           22124311122111  22  1 2 2  2   21                            1 53  221655252201
 1985116 13 212 1.2194    21 7 331   2311    3 3      43           33245312222122  12  3 2 1  1   32                            1 53  121655352255
 1984916106 312  .3854     1 8 22    1212    3 1      12           432462122111    11  1 1 1  1   11                            1 53  221655252201
 1984516108 212 2.4904    2  5 233   2312    3 4      22           32234212222111  12  1 1 1      42                            1 53  221655252101
 1983816 13 212  .4294     1 8 341   2412    3 1      14           43246323432222  22  1 2 2  1   11                            1 53  121655352255
 1983616106 312  .9694    11 8 222   2911    2 2      33           43246211111121  99  2 2 1  1   21                            1 53  221655252201
 1983316108 212 1.4924     1 6 234   2212    3 3      12           32235211122111  11  1 1 1  1   32                            1 53  221655252101
 1982916 66 112 3.0094    21 8 213   1221    3 2      23           43246212211111  11  1 2 1  2   21                            1 53  421655351541
 1982516 94 212  .6344    11 2 213   1311    2 9      53           11112223311111  12  3 2 1  1   92                            1 21  121211252803
 1980616108 212 3.5214    21 7 213   2422    3 1      22           33245212211111  22  1 1 1  2   11                            1 53  221655252101
 1980516 97 212 1.6474    11 1 213   1311    3 4      14           11111212211111  12  1 2 2  1   42                            1 21  321311150010
 1980316113 112 1.2934     1 5 322   2321    2 3      34           32234323311121  12  2 2 2  2   32                            1 21  421311251106
 1979816113 112 3.9234    11 3 432   1411    9 4      34           22123312222121  22  2 2 2  1   42                            1 21  421311251106
 1979316 29 212  .5664    21 8 232   1212    2 2      11           43246211122121  11  1 1 1  1   22                            1 53  221655252623
 1979116  9 212  .6784    21 1 312   1421    2 4      34           11111323311121  22  2 2 2  2   42                            1 43  421555250588
 1979016 51 212  .3594     1 1 224   2421    2 2      13           11111211111111  22  1 2 1  2   21                            1 21  121311152405
 1978716 51 212 1.0394    11 2 322   1311    2 3      12           11112312211121  12  1 1 1  1   32                            1 21  121311152405
 1978416  9 212  .7244    11 1 313   2421    3 2      33           11111323311111  22  2 2 1  2   22                            1 43  421555250588
 1978316 51 212  .9734    21 1 323   1211    3 3      34           11111311111111  11  2 2 2  1   31                            1 21  121311152405
 1977616 86 212  .4044     1 8 312   2311    2 4      13           432463   11121  12  1 2 1  1   41                            1 21  421511251503
 1977316 29 212  .5764    11 1 232   2212    2 1      33           11111223322121  11  2 2 1  1   12                            1 53  221655252623
 1975916  4 312  .9144    11 2 243   2311    3 2      23           11112212232211  12  1 2 1  1   22                            1 43  221355150613
 1974516  2 212  .5894    21 3 322   2911    1 3      14           22123311111121  99  1 2 2  1   31                            1 53  221555352345
 1974416 95 112  .6654     1 8 2 2   9911    9 2      22           432462111   21  99  1 1 1  1   21                            1 53  421655351537
 1973816  2 212  .6674    11 2 233   2221    3 3      33           11112212222111  11  2 2 1  2   31                            1 53  221555352345
 1973316 95 112 1.8904    21 8 232   2212    3 1      21           43246223322121  11  1 1 1  1   12                            1 53  421655351537
 1972316 95 112 2.0184    11 8 2 3   2312    2 1      21           432462111   11  12  1 1 1  1   11                            1 53  421655351537
 1971716 38 212  .7174    21 8 312   2221    4 2      34           43246312211121  11  2 2 2  2   21                            1 53  221655452142
 1971016 95 112  .6654     1 8 233   2421    2 2      24           43246212222111  22  1 2 2  2   21                            1 53  421655351537
 1970616100 112 1.8124    21 8 322   2212    1 2      23           43246312211121  11  1 2 1  1   22                            1 53  321655350278
 1969516 55 212  .9464    21 1 321   1122    4 3      32           11111323411122  11  2 1 1  2   32                            1 21  121311152403
 1969316 95 112 2.0184    11 8 2 1   2911    1 4      92           432462111   22  99  9 1 1  1   41                            1 53  421655351537
 1969116100 112 1.8454    11 1 412   1321    2 2      34           11111311111121  12  2 2 2  2   22                            1 53  321655350278
 1967616 13 112 1.1714    11 5 311   1421    3 9      14           32234311111122  22  1 2 2  2   91                            1 53  121655352255
 1966516 61 112 1.0024    21 5 232   2221    3 3      12           32234212222121  11  1 1 1  2   31                            1 53  421655451237
 1966416 55 212  .8924    21 3 333   2421    2 4      33           22123323322111  22  2 2 1  2   42                            1 21  121311152403
 1965416 15 112 2.1174    11 6 241   2112    4 1      24           32235212232222  11  1 2 2  1   12                            1 53  321655450275
 1964416 21 212 1.7974    11 1 242   2923    1 1      11           11111211132221  99  1 1 1  2   12                            1 32  321533150003
 1964116 78 212  .5704    11 2 2 4   9421    2 2      32           111122122   11  22  2 1 1  2   21                            1 21  321311150312
 1963816 15 112 1.9834    21 6 243   9412    9 9      12           32235211132211  22  1 1 1  1   92                            1 53  321655450275
 1963216 55 212 1.0114    11 2 332   2223    3 3      52           11112323422121  11  3 1 1  2   32                            1 21  121311152403
 1962716 23 212  .7064    11 3 2 4   93 1    9 2      24           221232111   11  12  1 2 2      21                            1 32  321633150261
 1962616 78 212  .5374    11 6 112   9421    2 9      34           32235123311121  22  2 2 2  2   92                            1 21  321311150312
 1961816 55 212  .9534    11 3 342   1421    2 4      24           22123323332221  22  1 2 2  2   42                            1 21  121311152403
 1961516 78 212  .2324     1 3 212   1421    2 2      34           22123211111121  22  2 2 2  2   21                            1 21  321311150312
 1960616 55 212  .3494     1 4 332   2322    3 3      24           22124312222121  12  1 2 2  2   32                            1 21  121311152403
 1960116 23 212  .5694    1    4 3   2412    2 2      11                3111   11  22  1 1 1      21                            1 32  321633150261
 1960016 13 112 1.3024    11 7 323   2421    2 3      44           33245323411111  22  3 2 2  2   31                            1 53  121655352255
 1959916105 112 1.2644    21 1 231   2311    1 2      34           11111211122122  12  2 2 2  1   22                            1 32  321532150211
 1959816 78 212  .3964    2  3 323   1421    3 3      34           22123323311111  22  2 2 2  2   31                            1 21  321311150312
 1959416108 112 1.4924     1 8 234   2423    9 3      24           43246223322111  22  1 2 2  2   31                            1 53  221655252101
 1959216 46 112 1.2824    1  7 244   94 1    2 4      34           33245211132211  22  2 2 2      41                            1 53  121555252353
 1958916 55 212  .9464    21 1 312   1321    3 4      34           11111323311121  12  2 2 2  2   42                            1 21  121311152403
 1958816 23 212  .7064    11 3 343   2421    3 2      24           22123312232211  22  1 2 2  2   22                            1 32  321633150261
 1958716 78 212  .5374    11 3 422   1421    3 3      14           22123323411121  22  1 2 2  2   31                            1 21  321311150312
 1958616 29 112  .6044    11 8 221   1411    2 2      14           43246211111122  22  1 2 2  1   21                            1 53  221655252623
 1958416105 112 1.2644    21 2 411   1411    2 2      34           11112311111122  22  2 2 2  1   22                            1 32  321532150211
 1958316 49 112  .8474     1 7 334   1421    2 2      34           33245323322111  22  2 2 2  2   21                            1 32  121332152302
 1958116108 112 3.3804    11 5 233   2411    3 2      32           32234212222111  22  2 1 1  1   22                            1 53  221655252101
 1957816 46 112  .5374     1 8 221   1311    3 2      23           43246211111122  12  1 2 1  1   21                            1 53  121555252353
 1957516 55 212  .9534    11 3 122   1421    2 2      54           22123123411121  22  3 2 2  2   22                            1 21  121311152403
 1956916105 112 1.1914    21 6 234   1211    2 2      14           32235211122111  11  1 2 2  1   22                            1 32  321532150211
 1956816108 112 3.3804    11 3 334   1421    2 2      24           22123323322111  22  1 2 2  2   21                            1 53  221655252101
 1956716 13 112 1.1714    11 5 332   2123    2 1      33           32234312222121  11  2 2 1  2   12                            1 53  121655352255
 1956616 46 112 1.4074    21   331   1429    2 4      14                311122122  22  1 2 2  2   41                            1 53  121555252353
 1955416 12 212  .9944    11 5 332   9321    3 2      23           32234311122121  12  1 2 1  2   21                            1 53  421555251401
 1955316 46 112 1.5264    21 7 244   1311    2 2      34           33245212232211  12  2 2 2  1   21                            1 53  121555252353
 1955216105 112 1.2724    11 3 331   1411    2 3      24           22123311122122  22  1 2 2  1   31                            1 32  321532150211
 1955016 13 112 1.0964    21 5 122   2121    9 2      33           32234112211121  11  2 2 1  2   22                            1 53  121655352255
 1954816 55 212  .9534    11 6 333   9422    2 2      34           32235312222111  22  2 2 2  2   22                            1 21  121311152403
 1954216 51 112  .9174    21 3 222   1411    3 4      34           22123223311121  22  2 2 2  1   42                            1 21  121311152405
 1954116 46 112  .5374     1 3 331   1211    2 2      14           22123311122122  11  1 2 2  1   21                            1 53  121555252353
 1953916105 112 1.3494    11 2 311   1421    3 1      23           11112311111122  22  1 2 1  2   12                            1 32  321532150211
 1953416 46 112 1.3724    21 3 222   24 1    2 3      94           22123212211121  22  9 2 2      32                            1 53  121555252353
 1953116 98 112  .6674    11 3 323   2421    2 2      24           22123312211111  22  1 2 2  2   22                            1 21  321311150014
 1952816 51 112  .9794    11 3 333   1411    3 2      24           22123311122111  22  1 2 2  1   22                            1 21  121311152405
 1951716 51 112  .9794    11 3 332   9421    2 3      34           22123312222121  22  2 2 2  2   32                            1 21  121311152405
 1951216 46 112 1.6304    11 8 324   2311    2 3      24           43246323311111  12  1 2 2  1   31                            1 53  121555252353
 1950816  2 112  .6294    11 3 331   1211    2 3      24           22123311122122  11  1 2 2  1   32                            1 53  221555352345
 1950716 49 112  .8474     1 7 343   9321    3 3      34           33245312232211  12  2 2 2  2   31                            1 32  121332152302
 1950516  1 212  .4804    11 5 234   1322    3 2      32           32234223322111  12  2 1 1  2   22                            1 53  221655452172
 1950416 51 112  .5934    13 1 343   2421    2 2      14           11111311132211  22  1 2 2  2   22                            1 21  121311152405
 1950316 98 112  .6624    21 1 313   1311    2 4      24           11111323411111  12  1 2 2  1   42                            1 21  321311150014
 1950116 24 112 1.7014    21 8 211   2212    3 4      43           43246223311122  11  3 2 1  1   41                            1 32  321542150323
 1949916 46 112  .5374     1 8 331   2211    1 1      24           43246311122122  11  1 2 2  1   11                            1 53  121555252353
 1949816 94 112  .6344    11 2 333   9311    3 2      24           11112311122111  12  1 2 2  1   22                            1 21  121211252803
 1949716  2 112  .6994    11 8 222   2423    9 2      34           43246223311121  22  2 2 2  2   21                            1 53  221555352345
 1949516 49 112 2.3114    11 6 343   1312    2 4      22           32235312232211  12  1 1 1  1   42                            1 32  121332152302
 1949216 85 112 1.6284    11 8 333   2321    2 3      34           43246312222111  12  2 2 2  2   32                            1 32  321342150266
 1949016  1 212  .4804    11 4 243   2421    2 1      34           22124211132211  22  2 2 2  2   12                            1 53  221655452172
 1948816 98 112  .7074    11 1 312   2311    2 2      24           11111312211121  12  1 2 2  1   22                            1 21  321311150014
 1948716 24 112  .7064     1 8 311   2111    2 4      34           43246311111122  11  2 2 2  1   41                            1 32  321542150323
 1948616 46 112 1.4654    11 5 333   1421    2 2      34           32234311122111  22  2 2 2  2   22                            1 53  121555252353
 1948516  2 112  .6294    11 3 233   2212    3 2      24           22123212222111  11  1 2 2  1   22                            1 53  221555352345
 1948316 49 112 2.4524    11 1 443   1411    9 1      14           11111323332211  22  1 2 2  1   12                            1 32  121332152302
 1948016  1 212  .5094    11 1 311   1211    2 2      14           11111311111122  11  1 2 2  1   22                            1 53  221655452172
 1947916 97 112 1.6474    11 2 323   1311    2 2      24           11112323311111  12  1 2 2  1   22                            1 21  321311150010
 1947816 98 112  .3784    23 2 122   2321    2 3      33           11112123311121  12  2 2 1  2   32                            1 21  321311150014
 1947616 94 112  .2134     3 3 333   2222    2 3      24           22123312222111  11  1 2 2  2   32                            1 21  121211252803
 1947216 49 112  .8474     1 8 134   1421    3 2      43           43246123322111  22  3 2 1  2   22                            1 32  121332152302
 1946616 98 112  .7074    11 2 223   1311    2 2      14           11112211111111  12  1 2 2  1   22                            1 21  321311150014
 1945616 98 112  .7074    11 1 313   2421    2 3      34           11111323311111  22  2 2 2  2   32                            1 21  321311150014
 1945516  1 212  .5334    11 8 341   19 1    2 2      14           43246311132222  99  1 2 2      21                            1 53  221655452172
 1944716 98 112  .6624    21 1 313   2321    2 4      42           11111323411111  12  3 1 1  2   42                            1 21  321311150014
 1944616  1 212  .4494    21 4 311   1211    2 2      14           22124311111122  11  1 2 2  1   22                            1 53  221655452172
 1944016 11 112  .6604    11 3 232   2211    2 3      24           22123211122121  11  1 2 2  1   31                            1 53  221655350604
 1943716 85 112 1.4554    21 2 123   1211    3 3      34           11112123311111  11  2 2 2  1   32                            1 32  321342150266
 1943616 11 112  .6194    21 6 232   1312    4 2      33           32235212222121  12  2 2 1  1   21                            1 53  221655350604
 1943516  1 212  .4804    11 6 243   1312    3 2      24           32235212232211  12  1 2 2  1   22                            1 53  221655452172
 1942816 78 112  .5374    11 3 222   1411    2 2      14           22123211111121  22  1 2 2  1   21                            1 21  321311150312
 1942716 11 112  .7014    11 2 234   2311    2 3      24           11112211122111  12  1 2 2  1   32                            1 53  221655350604
 1942216 24 112 1.5304    21 6 412   2422    3 9      21           32235323311121  22  1 1 1  2   92                            1 32  321542150323
 1942016  9 112  .7594    11 8 234   2111    3 2      13           43246211122111  11  1 2 1  1   21                            1 43  421555250588
 1941916 78 112  .5344    21 2 423   1421    2 3      24           11112323311111  22  1 2 2  2   31                            1 21  321311150312
 1941816 11 112  .6564    21 2 334   1211    3 4      24           11112312222111  11  1 2 2  1   42                            1 53  221655350604
 1941616106 212  .8714    11 4 433   1411    3 3      14           22124311122111  22  1 2 2  1   31                            1 53  221655252201
 1941016106 212  .9244    11 2 322   1311    3 3      14           11112312211121  12  1 2 2  1   32                            1 53  221655252201
 1940816 11 112  .7014    11 1 232   2311    2 2      22           11111212222121  12  1 1 1  1   22                            1 53  221655350604
 1940516 38 112  .7174    21 8 223   2311    2 2      14           43246211111111  12  1 2 2  1   21                            1 53  221655452142
 1940416 83 212  .7404    11 5 313   1421    3 4      24           32234323411111  22  1 2 2  2   42                            1 32  321542150323
 1940216 98 112  .7074    11 2 214   2321    3 4      34           11112223311111  12  2 2 2  2   42                            1 21  321311150014
 1939716  9 112  .6394    21 6 212   2212    2 2      22           32235211111121  11  1 1 1  1   21                            1 43  421555250588
 1939416 83 212  .3204     1 6 344   1311    3 3      23           32235312232211  12  1 2 1  1   32                            1 32  321542150323
 1938916 38 112  .7664    11 8  23   1311    2 2      14           43246 11111111  12  1 2 2  1   21                            1 53  221655452142
 1938616 98 112  .6244    21 3 313   1421    3 3      34           22123323311111  22  2 2 2  2   32                            1 21  321311150014
 1938516 21 112 1.6944    11 3 222   1411    3 2      34           22123212211121  22  2 2 2  1   22                            1 32  321533150003
 1938316 12 112 1.0544    11 1 223   2322    2 3      92           11111212211111  12  9 1 1  2   32                            1 53  421555251401
 1937616 21 112 1.6944    11 6 344   9411    9 9      34           32235311132211  22  2 2 2  1   91                            1 32  321533150003
 1936316  9 112  .6394    21 4 422   19 1    3 3      24           22124311111121  99  1 2 2      32                            1 43  421555250588
 1935616 20 112  .9484    21 3 231   2321    3 2      13           22123211122122  12  1 2 1  2   22                            1 53  321655250072
 1935116 24 112 1.7334    11 2 233   2311    2 2      14           11112211122111  12  1 2 2  1   22                            1 32  321542150323
 1935016 20 112 1.0134    11 3 213   1312    1 2      22           22123212211111  12  1 1 1  1   22                            1 53  321655250072
 1934716104 112 1.8634    11 8 311   1211    2 4      14           43246311111122  11  1 2 2  1   41                            1 21  321311250320
 1934216 72 112  .3814    21 6 313   1421    3 2      24           32235323311111  22  1 2 2  2   21                            1 53  421655351632
 1934116 20 112  .9484    21 6 2 3   2311    3 2      24           322352111   11  12  1 2 2  1   21                            1 53  321655250072
 1933816  9 112  .7114    21 8 412   9411    3 9      54           43246323311121  22  3 2 2  1   92                            1 43  421555250588
 1933616 98 112  .7074    11 1 214   1421    2 2      24           11111211111111  22  1 2 2  2   22                            1 21  321311150014
 1933416 21 112 1.7974    11 1 341   2421    3 3      34           11111323332222  22  2 2 2  2   31                            1 32  321533150003
 1933316 72 112  .1494     1 8 312   9321    3 9      23           43246312211121  12  1 2 1  2   92                            1 53  421655351632
 1932616 98 112  .7074    11 1 313   9421    3 3      33           11111323311111  22  2 2 1  2   31                            1 21  321311150014
 1932216112 212  .2904     1 4 222   2322    3 3      33           22124212211121  12  2 2 1  2   31                            1 21  421311251106
 1931816  9 112  .7244    11 1 211   1321    2 2      14           11111211111122  12  1 2 2  2   22                            1 43  421555250588
 1931616104 112 1.6754    11 5 243   1411    2 2      14           32234211132211  22  1 2 2  1   21                            1 21  321311250320
 1931416 98 112  .7074    11 1 232   9321    3 3      24           11111212222121  12  1 2 2  2   32                            1 21  321311150014
 1931316 86 112  .4044     1 7 211   1121    2 2      14           33245211111122  11  1 2 2  2   22                            1 21  421511251503
 1931216 21 112  .7334     1 1 322   1221    2 2      14           11111311111121  11  1 2 2  2   22                            1 32  321533150003
 1931016 20 112 1.0134    11 3 334   1321    2 2      14           22123311122111  12  1 2 2  2   22                            1 53  321655250072
 1930916  9 112  .6394    21 6 111   1211    3 3      33           32235123411122  11  2 2 1  1   32                            1 43  421555250588
 1930116 86 112 1.1034    11 3 232   1311    9 2      14           22123211122121  12  1 2 2  1   22                            1 21  421511251503
 1929916112 212  .8804    11 3 333   1111    2 3      14           22123311122111  11  1 2 2  1   32                            1 21  421311251106
 1929716 72 112  .3814    21 6 222   9411    3 3      14           32235211111121  22  1 2 2  1   31                            1 53  421655351632
 1929216 86 112 1.0334    21 6 311   9321    2 2      14           322353   11122  12  1 2 2  2   22                            1 21  421511251503
 1929116106 112  .9694    11 8 233   1221    2 2      13           43246212222111  11  1 2 1  2   22                            1 53  221655252201
 1928716104 112  .7254     1 5 332   1411    2 3      14           32234312222121  22  1 2 2  1   32                            1 21  321311250320
 1928516106 112  .8164    21 6 212   1411    2 2      23           32235212211121  22  1 2 1  1   21                            1 53  221655252201
 1927916112 212  .8244    21 4 331   2121    3 4      13           22124323422122  11  1 2 1  2   42                            1 21  421311251106
 1927616  4 212  .9144    11 2 422   9421    2 1      34           11112323311121  22  2 2 2  2   12                            1 43  221355150613
 1927316104 112 1.8634    11 8 233   1311    3 2      14           43246211122111  12  1 2 2  1   21                            1 21  321311250320
 1927116  1 112  .2124     1 8 432   1322    4 4      43           43246323322121  12  3 2 1  2   42                            1 53  221655452172
 1926916 43 112 1.1154    21 3 242   2211    3 3      33           22123212232221  11  2 2 1  1   32                            1 43  321555250208
 1926416 43 112 1.2634    11 1 342   1221    3 1      33           11111323432221  11  2 2 1  2   12                            1 43  321555250208
 1926116104 112 1.6754    11 3 322   1321    3 3      24           22123312211121  12  1 2 2  2   32                            1 21  321311250320
 1925916 43 112 1.1914    11 3 342   1421    2 3      33           22123323332221  22  2 2 1  2   32                            1 43  321555250208
 1925516 43 112  .5154     1 7 332   2411    2 3      13           33245311122121  22  1 2 1  1   31                            1 43  321555250208
 1925416106 112  .8714    11 6 232   1211    2 2      33           32235212222121  11  2 2 1  1   21                            1 53  221655252201
 1924716104 112 1.6654    21 2 323   1411    2 2      34           11112323311111  22  2 2 2  1   22                            1 21  321311250320
 1924616106 112  .9074    21 8 312   1211    3 4      33           43246323311121  11  2 2 1  1   41                            1 53  221655252201
 1924116107 212 1.0574    11 1 412   1912    3 3      32           11111323311121  99  2 1 1  1   32                            1 43  321555350501
 1924016  1 112  .4494    21 6 133   1312    2 2      33           32235123322111  12  2 2 1  1   22                            1 53  221655452172
 1923916  4 212  .3804     1 8 242   2421    2 2      43           43246212232221  22  3 2 1  2   22                            1 43  221355150613
 1923816 34 212  .2534     1 3 322   1211    3 3      14           22123311111121  11  1 2 2  1   31                            1 21  121311352001
 1923716 43 112 1.3244    11 8 233   2222    3 2      13           43246212222111  11  1 2 1  2   21                            1 43  321555250208
 1923516106 112  .9694    11 8 312   2211    2 2      34           43246323311121  11  2 2 2  1   21                            1 53  221655252201
 1923216 55 112  .8924    21 6 324   2312    2 2      11           32235323311111  12  1 1 1  1   22                            1 21  121311152403
 1922816 34 212  .6474    21 4 323   1411    2 3      24           22124323311111  22  1 2 2  1   32                            1 21  121311352001
 1922216  4 212  .8984    21 7 242   2422    2 3      23           33245223332221  22  1 2 1  2   32                            1 43  221355150613
 1921416107 212  .9904    21 1 231   1422    1 3      12           11111223322122  22  1 1 1  2   31                            1 43  321555350501
 1921116 83 112  .8224    11 7 344   1421    3 2      54           33245323332211  22  3 2 2  2   21                            1 32  321542150323
 1920816 83 112  .7854    11 1 342   1411    3 3      34           11111323432221  22  2 2 2  1   32                            1 32  321542150323
 1920416 83 112  .7354    21 1 242   2312    3 3      33           11111211132221  12  2 2 1  1   32                            1 32  321542150323
 1918916  4 112  .3804     1 8 223   9212    9 2      12           43246211111111  11  1 1 1  1   21                            1 43  221355150613
 1917316112 112  .9174    21 8 232   2212    1 1      21           43246212222121  11  1 1 1  1   11                            1 21  421311251106
 1917016 34 112  .6044    1  7 222   2421    2 2      14           33245211111121  22  1 2 2  2   21                            1 21  121311352001
 1916916 34 112  .2534     1 5 222   2411    3 3      14           32234211111121  22  1 2 2  1   31                            1 21  121311352001
 1916716 34 112  .6914    11 3 222   2211    2 2      34           22123211111121  11  2 2 2  1   22                            1 21  121311352001
 1916416 34 112  .2534     1 3 312   2321    2 4      14           22123312211121  12  1 2 2  2   42                            1 21  121311352001
 1915216107 112 1.0574    11 2 432   1211    3 2      24           11112311122121  11  1 2 2  1   21                            1 43  321555350501
 1915016107 112 1.0574    11 1 221   2211    3 3      34           11111223411122  11  2 2 2  1   32                            1 43  321555350501
 2100016 66 212 3.0094    21 8 213   1221    3 2      23           43246212211111  11  1 2 1  2   21                            1 53  421655351541
 2099016105 312 1.3494    11 1 132   2121    2 2      14           11111111122121  11  1 2 2  2   22                            1 32  321532150211
 2098916105 312 1.3494    11 1 322   1121    2 1      31           11111312211121  11  2 1 1  2   12                            1 32  321532150211
 2098516105 312 1.2724    11 4 311   2111    2 2      14           22124311111122  11  1 2 2  1   22                            1 32  321532150211
 2098016105 312 1.3494    11 1 241   2221    3 2      33           11111212232222  11  2 2 1  2   22                            1 32  321532150211
 2097216  9 312  .2394     1 1 212   1321    2 2      24           111112   11121  12  1 2 2  2   22                            1 43  421555250588
 2096916  9 312  .6824    11 5 343   1421    2 2      14           32234311132211  22  1 2 2  2   22                            1 43  421555250588
 2096516  9 312  .6394    21 6 242   2312    3 1      11           32235212232221  12  1 1 1  1   11                            1 43  421555250588
 2094516  9 312  .7244    11 1 212   1311    2 2      33           11111212211121  12  2 2 1  1   22                            1 43  421555250588
 2094416  9 312  .6784    21 1 332   2212    2 3      32           11111323322121  11  2 1 1  1   32                            1 43  421555250588
