11200929 61 112  .8751    11 442112   41     1 21     34           22124212211122  221 232 2 1111 2112                          1 11  241211389107
11291529 61 212  .8751    11 642342   32     2 45     22           32235212222111  123 121 1 2223 4112                          1 11  241211389107
11246429 76 112  .8791    21 542441   3      2 91     12           32234212232211  121 1 1 1 222  9332                          1 11  241211389110
11259929115 112  .8831    13 252321   21     2 24     24           11112211122121  111 112 2 2223 2332                          1 53  341655389301
11319329 93 212  .8871    21 753422   41     1 41     14           33245311132221  221 112 2 2111 4112                          1 43  341655389060
11243929 93 112  .8871    21 843122   42     2 41     13           43246312211121  221 122 1 1222 4112                          1 43  341655389060
11274229115 112  .8991    21 342332   22     3 17     23           22123212222111  114 122 1 2223 1112                          1 53  341655389301
11315829115 312  .8991    21 352312   42     2 14     33           22123211122122  221 242 1 2222 1112                          1 53  341655389301
11305029115 212  .8991    26 552542   22     9 22     24           32234211132211  112 122 2 2223 2352                          1 53  341655389301
11302529115 212  .8991    21 652332   31     2 41     14           32235211122111  121 112 2 2111 4112                          1 53  341655389301
11195929 61 112  .9031    11 742322   22     2 12     13           33245212222121  112 122 1 2223 1112                          1 11  241211389107
11299729 61 212  .9031    14 752432   11     3 14     12           33245211132211  111 111 1 2223 1342                          1 11  241211389107
11287929 61 212  .9031    13 852341   42     2 18     14           43246211122111  225 122 2 2223 1332                          1 11  241211389107
11185329 61 112  .9031    16 754132   41     2 22     14           33245311111111  222 112 2 2223 2352                          1 11  241211389107
11197329 61 112  .9031    11 8521 2   21     3 41     14           432462111111    111 112 2  111 4112                          1 11  241211389107
11324029 93 212  .9031    11 643332   42     2 12     24           32235312222111  222 122 2 2223 1112                          1 43  341655389060
11314629 93 212  .9031    11 642322   42     4 18     13           32235212222121  225 122 1 2223 1112                          1 43  341655389060
11316129 93 212  .9031    11 622212   22     3 28     22           32235223411122  115 121 1 1223 2112                          1 43  341655389060
11251529 93 112  .9031    13 632221   11     1 23     23           32235223311121  111 112 1 2223 2332                          1 43  341655389060
11214429 76 112  .9231    11 652122   21     3 21     14           32235211111121  111 112 2 1111 2112                          1 11  241211389110
11315329115 312  .9271    21 742312   42     2 14     11           33245212222122  221 121 1 2222 1112                          1 53  341655389301
11303929115 212  .9271    21 752332   41     3 21     14           33245211122111  221 112 2 2111 2112                          1 53  341655389301
11301629115 212  .9271    21 852222   41     9 41     13           43246211111121  221 112 1 1111 4112                          1 53  341655389301
11247329 93 112  .9311    11 742132   11     1 28     12           33245212211111  115 111 1 2123 2112                          1 43  341655389060
11248729 93 112  .9311    11 852412   21     1 21     11           43246211132222  111 111 1 2111 2112                          1 43  341655389060
11227029 51 112  .9351    11 242322   41     1 11     24           11112212222121  221 112 2 2111 1112                          1 11  241311189149
11226529 51 112  .9351    11 242322   31     3 24     22           11112212222121  121 111 1 2111 2112                          1 11  241311189149
11303229115 212  .9441    11 452312   22     9 91     24           22124211122122  111 122 2 2222 9112                          1 53  341655389301
11243129115 112  .9441    11 652442   42     3 11     14           32235211132211  221 122 2 2222 1112                          1 53  341655389301
11267129115 112  .9441    11 352322   22     3 14     13           22123211122121  111 122 1 2222 1112                          1 53  341655389301
11266729115 112  .9441    11 552222   32     9 12     13           32234211111121  122 122 1 1223 1112                          1 53  341655389301
11248829115 112  .9441    16 653322   12     2 18     24           32235311122121  115 122 2 2223 1352                          1 53  341655389301
11258429115 112  .9441    11 542322   12     3 24     13           32234212222121  111 122 1 2222 2112                          1 53  341655389301
11261729115 112  .9441    11 652422   12     2 32     14           32235211132221  112 122 2 2223 3112                          1 53  341655389301
11301129115 212  .9441    11 651322   31     3 41     23           32235111122121  121 112 1 2111 4112                          1 53  341655389301
11300629115 212  .9441    11 642222   22     3 42     13           32235212211121  112 122 1 1223 4112                          1 53  341655389301
11282629 76 212  .9521    11 822432   22     3 12     31           43246223432211  112 241 1 2223 1112                          1 11  241211389110
11278429 76 212  .9521    11 842122   12     2 22     14           43246212211121  112 122 2 1223 2112                          1 11  241211389110
11213729 76 112  .9521    16 754322   22     2 28     13           33245311122121  115 122 1 2223 2352                          1 11  241211389110
11241529 76 112  .9521    11 852442   32     3 41     12           43246211132211  121 121 1 2222 4112                          1 11  241211389110
11224129 76 112  .9521    11 852222   91     2 41     11           43246211111121  991 111 1 1111 4112                          1 11  241211389110
11330629 51 312  .9521    21 352332   42     3 24     11           22123211122111  221 121 1 2222 2112                          1 11  241311189149
11331229 51 312  .9521    21 642542   42     2 42     24           32235212232211  222 122 2 2223 4112                          1 11  241311189149
11315029115 312  .9731    11 852332   21     3 11     13           43246211122111  111 112 1 2111 1112                          1 53  341655389301
11226129 51 112  .9991    11 642432   31     2 21     24           32235212232211  121 112 2 2111 2112                          1 11  241311189149
11225629 51 112  .9991    13 552311   41     9 21     14           32234211122122  221 112 2 2223 2332                          1 11  241311189149
11224029 51 112  .9991    11 321342   42     1 42     44           22123123422111  222 342 2 2223 4112                          1 11  241311189149
11243529103 112 1.0241    21 142312   32     3 21     12           11111212222122  121 121 1 2222 2112                          1 21  141511289506
11223629 38 112 1.0241    23 652341   21     1 14     12           32235211122111  111 111 1 2223 1332                          1 32  241344389040
11330929 51 312 1.0301    11 742542   32     3 14     24           33245212232211  121 122 2 2222 1112                          1 11  241311189149
11288829 51 212 1.0301    11 852 32   21     2 11     24           432462111   11  111 112 2  111 1112                          1 11  241311189149
11224829 51 112 1.0301    11 842342   32     3 1      14           43246212222111  12  122 2 22   1112                          1 11  241311189149
11223029 38 112 1.0561    21 732322   2      3 44     14           33245223322121  111 1 2 2 2    4112                          1 32  241344389040
11218529 38 112 1.0561    21 833 22   4      2 41     24           432463233   21  221 1 2 2      4112                          1 32  241344389040
11217929 38 112 1.0561    21 842322   31     2 41     24           43246212222121  121 112 2 2111 4112                          1 32  241344389040
11183929 25 112 1.0651    24 632132   91     3 12     13           32235223311111  992 112 1 2223 1342                          1 21  241311189123
11312029 25 212 1.0651    21 642422   42     3 41     34           32235212232221  221 242 2 2222 4112                          1 21  241311189123
11287129113 112 1.0751    11 242322   91     1 11     14           11112212222121  991 112 2 2111 1112                          1 21  141311189436
11268129113 112 1.0751    13 252141   41     4 16     14           11112211111111  224 112 2 2223 1332                          1 21  141311189436
11224429 38 112 1.0751    11 652342   32     3 23     13           32235211122111  121 122 1 2222 2112                          1 32  241344389040
11301329103 212 1.0941    21 542122   22     3 17     14           32234212211121  114 122 2 1223 1112                          1 21  141511289506
11257429103 112 1.0941    21 652332   22     3 22     14           32235211122111  112 122 2 2223 2112                          1 21  141511289506
11254929113 112 1.0941    21 642 42   22     3 21     29           322352122   11  111 129 9  222 2112                          1 21  141311189436
11275529113 112 1.0941    23 452541   32     3 28     42           22124211132211  125 341 1 2223 2332                          1 21  141311189436
11281729113 112 1.0941    23 352421   32     2 22     24           22123211132221  122 122 2 2223 2332                          1 21  141311189436
11260729113 112 1.0941    21 652432   42     3 41     24           32235211132211  221 122 2 2222 4112                          1 21  141311189436
11329129 80 212 1.0941    12 352222   41     1 11     11           22123211111121  221 111 1 2223 1222                          1 32  241244189014
11200229 25 112 1.0981    21 852322   32     2 42     19           43246211122121  122 129 9 2223 4112                          1 21  241311189123
11222329 38 112 1.1081    11 852432   32     2 12     14           43246211132211  122 122 2 2223 1112                          1 32  241344389040
11305129 25 212 1.1171    11 332332   32     3 44     22           22123223322111  121 121 1 2222 4112                          1 21  241311189123
11207829 25 112 1.1171    11 632222   42     3 47     31           32235223311121  224 241 1 1223 4112                          1 21  241311189123
11197929 25 112 1.1171    11 652312   42     3 42     14           32235211122122  222 122 2 2223 4112                          1 21  241311189123
