10396110*** 911  .7423    218832133 3  1      23 2 19 9 3  4432462243246223311111      9     21   3 9   3  11122                1 32  433332333952
10396210*** 911  .9203    215522223 3  2      14 2 12 1 3  2322342132234223411121      12    12   4 1   2  11112                1 32  133342132073
10396310*** 911  .7393    218842113 3  2      14 9 19 5 3  2432462243246212211122      34    12   4 3   9  11992                1 32  233344332159
10396410*** 911 1.4333    214422223 3  2      24 2 11 3 4  4221241122124223411121      24    12   4 1   2  11112                1 21  533211133308
10396510*** 911 1.9534    117742333 3  2      14 2 21 3 4  1332452133245212222111      24    22   4 2   3  11122                1 32  333344434667
10396610*** 911  .8453    218843 23 3  1      14 1 19 3 3  24324622432463122   21      23     1   4 1   2  11112                1 21  333211233774
10396710*** 911 1.9459    118842 43 9  1      19 9 99 9 9  14324622432462122   11      9      1   9 9   9  11992                1 11  133311132258
10396810*** 911 2.9291    117752333 3  2      12 1 12 1 1  1332452133245211122111      12    22   2 2   2  11112                1 32  133342132259
10396910*** 911  .9761    118852 13 1  2      12 1 12 1 1  14324622432462111   22      12     2   2 1   2  11112                1 32  433344434287
10397010*** 911 1.9531    118853313 1         11 1 12 1 1  1432462243246311122122      1     2    1 2   1  11112                1 32  233344433844
10397110*** 911  .2641    11  43  3 1  2      19 1 22 1 1  1            3122           12     2   9 9   2  11112                1 53  333455434453
10397210*** 911 1.9531    118842333 1         14 1 12 2 3  1432462243246212222111      1     2    4 1   1  11112                1 32  233344334741
10397310*** 911 1.9531    118832113 1  1      11 1 21 1 1  1432462243246223311122      11    11   1 9   1  11112                1 32  333543333525
10397410*** 911  .4603    216642433 3  2      21 1 11 2 3  4322352132235212232211      12    22   1 1   3  11122                1 32  533344133458
10397510*** 911  .9204    246652 23 3  1      11 1 11 1 4  23223521322352111   21      11         1 2   2  34112                1 32  133444132578
10397610*** 911  .9761    118852 23 1  2      21 1 11 1 1  34324622432462111   21      12     2   1 1   1  11112                1 32  533344133437
10397710*** 911 1.4783    217732123 3  2      24 2 12 3 3  4332452133245223311121      24    12   4 2   3  11122                1 32  433333334223
10397810*** 911 1.8413    213342 33 3  2      11 1 12 2 9  22212311221232122   11      12     2   1 1   4  11222                1 21  333311133647
10397910*** 911 1.9531    118832123 1  1      24 1 91 9 1  3432462243246223311121      9     11   4 3   1  11112                1 32  333344334606
10398010*** 911 1.4781    218822123 1  1      24 1 22 9 1  4432462243246223411121      9     11   4 3   4  11222                1 32  333344334689
10398110*** 911  .7423    218852 43 3  2      11 2 12 1 9  24324622432462111   11      12     2   1 1   4  11222                1 32  233534132953
10398210*** 911 1.4783    218833213 3  1      14 1 12 9 9  2432462243246323311122      9     11   4 2   2  11112                1 43  133455232444
10398310*** 911 2.4133    116643343 3  2      21 1 12 2 3  3322352132235312222111      12    22   1 3   2  11112                1 43  233455232164
10398410*** 911  .4851    1 8842 4  1  2      21 1 11 2 2  34324622432462122   11      12     2   1 9   4    22                 1 32  433342233908
10398510*** 911 3.6342    1133 4113 2  2      29 2 22 2 2  32212311221233   11122      12    12   9 9   1  11112                1 21  233311332725
10398610*** 91110.2863    112232333 3  1      24 2 19 3 3  3111121111112223322111      23    21   4 3   4  11222                1 53  333455434453
10398710*** 911 7.3323    213322113 9  2      23 2 21 3 3  4221231122123223411122      24    12   3 3   4  11222                1 32  333344233578
10398810*** 911 1.4843    218833343 3  2      11 1 12 3 1  2432462243246323322111      24    22   1 1   1  11112                1 43  233355332162
10398910*** 911 4.8269    113342343 3  1      14 2 12 4 9  1221231122123212222111      33    21   4 2   9  11992                1 32  133544232566
10399010*** 911  .7423    217742 43 3  2      14 2 12 2 3  23324521332452122   11      12     2   4 1   2  11112                1 32  433342134202
10399110*** 911 2.5822    112232113 2  2      14 2 22 2 2  1111121111112223311122      12    12   4 1   2  11112                1 11  133311232210
10399210*** 911  .7423    218833343 3  2      24 2 11 5 3  4432462243246323322111      34    22   4 2   2  11112                1 32  333343134683
10399310*** 911 1.2113    116622433 3  2      21 2 11 3 3  3322352132235223432211      24    22   1 1   2  11112                1 43  133455334476
10399410*** 911 2.6359    133342112 3  2      11 9 91 2 9  1221231122123212211122      12    22   1 1   3  33121                1 32  433333433905
10399510*** 911  .7424    218854143 1  2      22 1 21 2 4  4432462243246311111111      12    22   2 2   9  11992                1 21  433311334953
10399610*** 911 2.2251    217742433 1  1      11 1 11 2 4  2332452133245212232211      11    21   1 2   3  11122                1 32  333543233576
10399710*** 911 1.4841    217753333 1  1      11 1 22 1 1  2332452133245311122111      11    21   1 1   3  11122                1 32  133342232233
10399810*** 911  .7423    218842323 3  1      21 2 11 1 3  4432462243246212222121      11    21   1 3   3  11122                1 32  233534132953
10399910*** 911 1.4843    218842323 3  2      11 1 11 2 2  2432462243246212222121      12    22   1 1   2  11112                1 32  133534332570
10400010*** 911 1.4841    218842 13 1  1      11 1 12 2 1  24324622432462122   22      11     1   1 3   2  11112                1 21  433311334983
10400110*** 911 1.4843    218842333 3  1      14 2 12 2 9  2432462243246212222111      11    21   4 1   2  11112                1 21  233311232935
10400210*** 911  .9201    213332123 1  1      23 1 22 3 1  4221231122123223311121      23    11   3 1   3  11122                1 21  233311332909
10400310*** 911 2.2253    218852333 3  1      12 1 12 2 1  2432462243246211122111      11    21   2 1   1  11112                1 32  233344132765
10400410*** 911 2.0514    136642232 3  2      24 1 11 2 4  3322352132235212211111      12    22   4 1   1  33112                1 21  233211332807
10400510*** 911  .2621    1   32    1  1      11 1 11 4 1  1            2233           33         1 2   1    11                 1 32  533142133183
10400610*** 911 1.8413    2166 2113 3  1      13 2 11 3 3  23223521322352   11122      23    11   3 2   1  11112                1 32  133544332656
10400710*** 911 2.0023    236633322 3  2      11 2 11 2 4  2322352132235323322121      12    22   1 1   3  33122                1 32  333344334606
10400810*** 911 1.4843    218843133 1  1      21 9 99 2 4  4432462243246312211111      11    21   1 2   2  11112                1 32  333344234655
10400910*** 911  .9763    117743433 3  2      13 1 12 3 3  1332452133245312232211      24    22   3 2   2  11112                1 32  333342133624
10401010*** 911 3.7723    115533233 9  2      29 9 99 5 9  3322342132234323311111      34    22   9 9   3  11122                1 32  433342233983
10401110*** 911 2.8293    115543343 9  2      13 2 19 3 3  1322342132234312222111      24    22   3 2   3  11122                1 32  533122433010
10401210*** 911 1.8413    216642413 3  1      11 2 11 2 3  2322352132235212232222      11    21   1 1   2  11112                1 32  533244233063
10401310*** 911 2.9551    218842 13 9  1      11 1 22 9 1  24324622432462122   22      9      1   1 9   2  11112                1 32  333344233573
10401410*** 911  .9762    118832 33 3  2      14 2 11 4 4  14324622432462233   11      34     2   4 2   3  11122                1 32  333233233772
10401510*** 911 1.4783    218842113 3  2      24 2 11 2 3  4432462243246212211122      12    12   4 9   4  11222                1 53  333455434465
10401610*** 911 2.0023    235542431 3  2      13 2 11 1 3  2322342132234212232211      12    22   3 1   1  33112                1 32  533344333027
10401710*** 911 1.9411    1 885343  1  2      14 1 11 1 1  1432462243246311132211      12     2   4 3   2    11                 1 32  233344332159
10401810*** 911  .7423    218842433 3  1      13 2 12 3 3  2432462243246212232211      23    21   3 3   4  11222                1 32  133542432011
10401910*** 911 2.0023    214452332 3  2      12 1 11 1 9  2221241122124211122111      12    22   2 1   2  33112                1 32  433332234232
10402010*** 911 3.6664    21665 543 4  1      13 2 21 2 4  2322352132235 11132211      11    21   3 1   3  11122                1 43  433355234285
10402110*** 911 1.4333    213343343 2  1      11 1 12 2 2  2221231122123312222111      11    21   1 2   2  11112                1 53  133555432433
10402210*** 911 1.4841    217743333 1  2      11 1 12 2 1  2332452133245312222111      12    22   1 2   3  11122                1 32  433644234120
10402310*** 911 3.0029    236621122 9  1      19 2 22 5 9  2322352132235123411121      33    22   9 1   4  33222                1 32  533342133178
10402410*** 911 1.8413    216652343 3  1      11 2 12 2 9  2322352132235211122111      11    21   1 2   3  11122                1 32  533224433460
10402510*** 911 1.8411    216643343 1  1      11 1 22 2 1  2322352132235312222111      11    21   1 1   2  11112                1 32  433332333952
10402610*** 911 1.4843    218842223 3  2      11 1 11 2 3  2432462243246212211121      12    12   1 2   2  11112                1 32  333344233573
10402710*** 911 1.9533    118824113 3  1      11 9 12 2 3  1432462243246323411122      11    11   1 1   2  11112                1 32  433342433917
10402810*** 911 3.8902    118852213 9  2      12 1 11 9 2  1432462243246211111122      9     12   2 3   1  11112                1 32  233342334787
10402910*** 911 1.9531    117742533 1  2      14 1 12 3 1  1332452133245212232211      24    22   4 2   3  11122                1 43  233355332162
10403010*** 911 1.9453    1 8812123 9  2      13 2 19 3 3  1432462243246223411121      24     2   3 2   9    992                1 32  333344334609
10403110*** 911  .9763    117742333 3  1      11 9 92 3 4  1332452133245212222111      23    21   1 1   3  11122                1 21  233311432901
10403210*** 911 1.4784    218852313 4  1      23 2 11 1 4  4432462243246211122122      11    21   3 2   4  11222                1 21  233311232907
10403310*** 911 1.0493    216632213 3  2      11 2 12 1 1  2322352132235223311122      12    12   1 1   2  11112                1 53  433355232962
10403410*** 911 2.4231    116642313 1  1      11 1 11 2 1  1322352132235212222122      11    21   1 2   2  11112                1 32  433344234293
10403510*** 911 3.6343    113333 33 3  2      13 1 12 2 3  12212311221233233   11      12     2   3 3   1  11112                1 32  433342234112
10643610 85 112  .5701    216653233   21     1        13    322352132235311111111  11  112 1 21      1 3 2311  2                1 21  331211333778
10643710 85 112  .9713    218842113   42     3        34    432462243246212211122  22  242 2 12      2 1 1311  2                1 21  331211333778
10643810 85 112  .9713    217732333   31     3        11    332452133245223322111  12  111 1 21      1 3 1211  2                1 21  331211333778
10643910 85 112  .9963    116632533   22     3        33    322352132235223332211  11  242 1 22      1 3 1111  2                1 21  331211333778
10644010 85 112  .9633    118842313   32     2        23    432462243246212222122  12  122 1 22      2 3 1111  2                1 21  331211333778
10644110 85 112  .5942    213334323   22     2        24    221231122123323322121  11  122 2 22      2 1 1111  2                1 21  331211333778
10644410 85 112  .5511    2188421133   1 3 2 2 44     1     4324622432462122111222   1 11    1111 41  2    11  2                1 21  332211333778
10644510 85 112  .5511    2188221133   1 3 1 3 11     2     4324622432462234111222   1 11    1111 11  2    11  2                1 21  332211333778
10644610 85 112  .5511    2188521433   1 3 2 2 41     1     4324622432462111111112   1 11    2111 41  3    11  2                1 21  332211333778
10644710 85 112  .5471    1188421334   1 3 2 3 11     1     4324622432462122111112   1 11    2111 11  3    11  2                1 21  332211333778
10644810 85 112  .9633    1188523133   1 3 2 2 12     1     4324622432462111221222   2 11    2123 11  1    11  2                1 21  332211333778
10644910 85 112  .9713    2188321231   2 2 3 3 11     2     4324622432462233111211   1 12    1222 11  3    11  2                1 21  332211333778
10645010 85 112  .9633    118842 139     9 9 3 1      3     4324622432462122   229     2          19  2    11  2                1 21  332211333778
10645110 85 112  .5892    1133333232   2 9 9 2 38     2     2212311221233233221211   5 12    2223 31  2    11  2                1 21  332211333778
10645210 85 112  .5622    1122222231   2 1 2 2 31     3     1111211111122234111211   1 24    1222 31  1    11  2                1 21  332211333778
10645310 85 112  .5742    2188422132   1 9 9 3 24     3     4324622432462122111221   1 23    1111 22  3    11  2                1 21  332211333778
10645410 85 112  .5471    118832123 1  1      12 1 22 3 1  1432462243246223311121      23    11   2 3   1  11112                1 21  333211333778
10645510 85 112  .5471    118853323 1  2      11 1 22 2 2  1432462243246311122121      12    22   1 1   1  11112                1 21  333211333778
10645610 85 112  .5401    112242223 1  1      21 1 22 1 1  3111121111112212211121      11    11   1 1   1  11112                1 21  333211333778
10645710 85 112  .5471    117742113 1  2      22 1 22 1 1  3332452133245212211122      12    12   2 3   2  11112                1 21  333211333778
10645810 85 112  .9713    218832313 3  2      11 2 12 3 3  2432462243246223322122      24    22   1 3   2  11112                1 21  333211333778
10645910 26 112 2.1901    116652423 1  1      14 1 11 1 1  1322352132235211132221      11    21   4 1   2  11112                1 32  533222233155
10646010 48 112 2.3974    116652233 4  1      29 2 21 1 4  3322352132235211111111      11    21   9 1   2  11112                1 32  233544434736
10646110 85 112  .9713    218842113 3  1      21 2 11 2 3  4432462243246212211122      11    11   1 3   3  11122                1 21  333211333778
10646210 26 112 2.4644    216652113 4  2      12 2 21 1 4  2322352132235211111122      12    12   2 2   2  11112                1 32  533222233155
10646310 48 112 2.1181    212252133 1  1      22 1 11 2 4  4111121111112211111111      11    21   2 2   2  11112                1 32  233544434736
10646410 32 112  .8691    118853123   31     3        14    432462243246311111121  12  112 2 11      1 3 2311  2                1 11  131311232216
10646510 26 112 2.4454    116643133   42     3        12    322352132235312211111  22  121 1 22      1 2 1311  2                1 32  531222233155
10646610 85 112 1.9129    215522223 3  1      23 2 12 3 3  4322342132234223411121      23    11   3 1   3  11122                1 21  333211333778
10646710 85 112 1.9129    215522223 3  1      23 2 12 3 3  4322342132234223411121      23    11   3 1   3  11122                1 21  333211333778
10646810 26 112 1.2862    243334 332   2 9 9 3 37     9     2212311221233233   111   4 9       23 31  1    34  2                1 32  532222233155
10646910 32 112  .8991    1144444232   2 3 2 3 18     2     2212411221243122322211   5 12    2223 11  2    11  2                1 11  132311232216
10647010 26 112 1.2762    1133333232   2 9 9 3 37     2     2212311221233233221211   4 12    2223 31  2    11  2                1 32  532222233155
10647110 26 112 1.2762    1133333232   2 9 9 3 37     2     2212311221233233221211   4 12    2223 31  2    11  2                1 32  532222233155
10647210 48 112 2.2021    1166434233   1 3 2 3 11     1     3223521322353122322212   1 11    2111 12  2    11  2                1 32  232544434736
10647310 48 112 2.2021    1166434233   1 3 2 3 11     1     3223521322353122322212   1 11    2111 12  2    11  2                1 32  232544434736
10647410 32 122  .8991    1166   23           1         1  1322352132235       21                       4  11222                1 11  133311232216
10647510114 112  .8331    118842443 1  2      12 1 11 1 1  1432462243246212232211      12    22   2 1   2  11112                1 32  233333232169
10647610 32 112  .8691    1388521124   2 3 1 3 17     2     4324622432462111111222   4 12    2223 11  2    33  2                1 11  132311232216
10647710105 112  .9253    118833123 3  1      21 1 11 1 3  3432462243246323311121      11    11   1 2   2  11112                1 43  433355234292
10647810 99 112  .6053    218842223 3  2      21 2 12 3 3  4432462243246212211121      24    12   1 2   2  11112                1 21  433311134986
10647910114 112  .8291    2422421233   1 3 3 3 24     1     1111211111122122111212   1 11    2 23 22  3    34  2                1 32  232333232169
10648010 32 112  .8991    133342331   32     2        22    221231122123212222111  12  121 1 22      2 3 2333  2                1 11  131311232216
10648110 70 112  .9834    217733133 4  1      24 1 21 5 4  4332452133245323311111      33    21   4 1   1  11112                1 32  233344132712
10648210 55 112  .6044    113342223 1  1      13 1 21 1 4  1221231122123212211121      11    11   3 1   3  11122                1 21  433311333990
10648310 99 112  .6053    217744 43 3  1      11 2 12 3 3  23324521332453122   11      23     1   1 2   3  11122                1 21  433311134986
10648410105 112  .9253    1188431232   2 1 3 2 11     4     4324622432463122111211   1 34    1222 12  3    11  2                1 43  432355234292
10648510114 112  .8621    113332433 3  2      12 1 11 3 1  1221231122123223332211      24    22   2 1   2  11112                1 32  233333232169
10648610 32 112  .8571    112242233   21     2        14    111121111112212211111  11  112 2 21      1 1 1311  2                1 11  131311232216
10648710 55 112  .6094    215552433   31     1        21    322342132234211132211  12  111 1 21      2 3 1911  2                1 21  431311333990
10648810 70 112  .7022    112244123   42     3        14    111121111112312211121  22  122 2 12      1 9 1911  2                1 32  231344132712
10648910 99 112  .6213    1166423234   1 2 3 3 11     3     3223521322352122221212   1 23    2111 11  2    11  2                1 21  432311134986
10649010114 112  .8691    213352443   21     3        12    221231122123211132211  11  111 1 21      1 3 1311  2                1 32  231333232169
10649110 32 112  .9061    216642 233   1 3 2 9 14     1     3223521322352122   212   1 11     111 12  2    11  2                1 11  132311232216
10649210105 112  .9323    218832323   22     3        12    432462243246223322121  11  121 1 22      1 1 1911  2                1 43  431355234292
10649310 55 112  .6632    1166424239   2 3 2 3 31     2     3223521322352122322219   1 12    2222 31  2    11  2                1 21  432311333990
10649410 70 112  .7362    1433335433   2 2 2 2 27     2     2212311221233233322112   4 12    2 23 22  2    34  2                1 32  232344132712
10649510 99 112  .6003    167752533 3  2      11 1 11 1 3  1332452133245211132211      12    22   1 1   3  35122                1 21  433311134986
10649610 32 112  .8751    2177    39     3 2 2 9      9     332452133245         9     9          99  9    11  2                1 11  132311232216
10649710  1 112  .4633    216642323   12     3        14    322352132235212222121  11  122 2 22      2 1 1111  2                1 43  131555232667
10649810114 112  .8331    117742423 1  1      14 1 22 1 3  1332452133245212232221      11    21   4 1   2  11112                1 32  233333232169
10649910 55 112  .5073    118832 43   42     3        24    4324622432462233   11  22  122 2  2      2 3 1111  2                1 21  431311333990
10650010105 112 1.0644    1188333332   2 3 3 9 12     3     4324622432463233221111   2 24    2223 12  2    11  2                1 43  432355234292
10650110 99 112  .6003    1188423433   2 3 3 3 12     2     4324622432462122221112   2 12    2223 11  2    11  2                1 21  432311134986
10650210 19 112 1.1973    138832521 3  1      11 2 12 1 3  1432462243246223332221      11    22   1 3   3  33122                1 32  533232233181
10650310 32 112  .9061    216622213 1  1      14 1 21 2 4  2322352132235223411122      11    11   4 1   2  11112                1 11  133311232216
10650410  1 112  .4624    116652433 1  1      12 1 21 2 4  1322352132235211132211      11    21   2 1   2  11112                1 43  133555232667
10650510 70 112  .7022    132252432 2  1      12 2 22 2 2  1111121111112211132211      11    22   2 2   2  33112                1 32  233344132712
10650610 55 112  .5073    117732323 3  2      14 1 11 1 4  1332452133245223322121      12    22   4 1   2  11112                1 21  433311333990
10650710114 112  .8331    1177523333   2 3 2 3 17     1     3324521332452111221112   4 12    2223 12  2    11  2                1 32  232333232169
10650810 99 112  .6053    2188322332   2 3 3 3 15     2     4324622432462233111111   3 12    2223 12  3    11  2                1 21  432311134986
10650910 19 112 1.2063    237732541   12     3        13    332452133245223332211  11  122 1 22      2 1 1333  2                1 32  531232233181
10651010 32 112  .8991    11555211  9  1      24 1 21 1 1  3322342132234211111122      11    11   4 1   2  1111                 1 11  133311232216
10651110105 112 1.2182    2166223231   2 1 3 3 32     3     3223521322352234221211   2 24    2223 32  3    11  2                1 43  432355234292
10651210 70 112  .7362    114442333   4      2        14    221241122124212222111  22  1 2 2 2       1 1 1911  2                1 32  231344132712
10651310 55 112  .5293    2133322239   2 3 3 3 34     3     2212311221232233111219   1 24    1222 31  2    11  2                1 21  432311333990
10651410  1 112  .3252    1177232231   2 2 2 3 31     3     3324521332453234111211   1 24    1222 32  2    11  2                1 43  132555232667
10651510 99 112  .6053    2188523232   2 2 3 2 11     2     4324622432462111221211   1 12    2222 11  1    11  2                1 21  432311134986
10651610114 112  .8401    2188321432   2 3 1 3 42     3     4324622432462233111111   2 24    2223 41  2    11  2                1 32  232333232169
10651710 32 122  .8751    2188   23      3 2                432462243246       21                     2    11  2                1 11  132311232216
10651810 19 112 1.2383    136642541 3  2      11 1 12 2 3  1322352132235212232211      12    22   1 1   1  33112                1 32  533232233181
10652010 55 112  .5293    216642323 3  2      13 2 12 5 3  2322352132235212222121      34    22   3 1   2  11112                1 21  433311333990
10652110 99 112  .6053    2177425233   2 3 3 3 42     2     3324521332452122322212   2 12    2223 42  2    11  2                1 21  432311134986
10652210  1 112  .4443    117753433   32     9        13    332452133245311132211  12  122 1 22      2 1 1111  2                1 43  131555232667
10652310 32 112  .7133    115542443 3  2      11 1 11 2 1  1322342132234212232211      12    22   1 1   2  11112                1 11  133311232216
10652410 28 112 2.7163    268852111   21     2        13    432462243246211111122  11  112 1 22      2 2 1333  2                1 32  531244233193
10652510114 112  .8621    1166424432   1 3 2 3 41     1     3223521322352122322111   1 11    2111 41  2    11  2                1 32  232333232169
10652610105 112 1.1101    2188322131   1 2 9 3 44     3     4324622432462233111221   1 23    1111 42  3    11  2                1 43  432355234292
10652710 19 112 1.2383    1344425421   2 1 3 2 12     3     2212411221242122322111   2 24    2223 12  1    33  2                1 32  532232233181
10652810 55 112  .5844    1188524434   1 3 2 2 21     1     4324622432462111322112   1 11    2111 21  3    11  2                1 21  432311333990
10653010 32 112  .6943    2188522334   1 2 3 3 42     2     4324622432462111111112   2 11    2123 41  2    11  2                1 11  132311232216
10653110 99 112  .5563    2 8852433 3  2      14 1 11 1 1  2432462243246211132211      12     2   4 3   1    112                1 21  433311134986
10653210  1 112  .4633    2133421233   2 9 3 3 33     2     2212311221232122111212   1 12    1222 31  2    11  2                1 43  132555232667
10653310 28 112 2.7163    2688521119     2 3 2 12     1     4324622432462111111229   2 1     222  11  3    33  2                1 32  532244233193
10653410 55 112  .5844    118843243   42     2        13    432462243246312211111  22  122 1 22      1 3 1911  2                1 21  431311333990
10653510114 122  .8331    1188   23           1         1  1432462243246       21                       1  11112                1 32  233333232169
10653610 19 112 1.2483    235542522   12     3        34    322342132234212232221  11  242 2 22      2 2 1133  2                1 32  531232233181
10653810105 112 1.1011    118852333   42     3        14    432462243246211122111  22  122 2 22      1 3 1911  2                1 43  431355234292
10653910 99 112  .6053    218852 333   2 3 2 3 12     2     4324622432462111   112   2 12     223 12  2    11  2                1 21  432311134986
10654010 32 112  .6893    118842313   32     3        12    432462243246212222122  12  121 1 22      1 1 1111  2                1 11  131311232216
10654110  1 112  .4504    218853343   11     2        12    432462243246311122111  11  111 1 21      2 2 2311  2                1 43  131555232667
10654210 55 112  .5253    1466323332   2 1 3 3 32     1     3223521322352233221111   2 12    2 23 31  2    34  2                1 21  432311333990
10654310 70 112 2.4539    118831223 3  2      14 2 12 3 3  1432462243246123311121      24    12   4 2   3  11122                1 32  233344132712
10654410 19 112 1.2383    133342521 3  2      11 2 12 3 3  1221231122123212232221      24    22   1 2   2  33112                1 32  533232233181
10654510 89 112  .6251    218852233 1  1      12 1 22 1 1  2432462243246211111111      11    21   2 2   1  11112                1 21  233311233809
10654610 28 112 2.7163    268852111 3  1      21 2 19 1 3  4432462243246211111122      11    22   1 1   1  33112                1 32  533244233193
10654710 32 112  .7183    2166431233   2 1 3 3 11     1     3223521322353122111212   1 12    1222 12  3    11  2                1 11  132311232216
10654810 99 112  .6003    1188323432   1 9 3 3 11     3     4324622432462233221111   1 23    2111 11  2    11  2                1 21  432311134986
10654910 55 112  .6091    2177424334   2 3 2 3 42     5     3324521332452122322112   2 34    2223 42  2    11  2                1 21  432311333990
10655110114 112  .8691    216652323 1  2      22 1 22 3 1  4322352132235211122121      24    22   2 1   2  11112                1 32  233333232169
10655210  1 112  .4633    216642323   12     3        14    322352132235212222121  11  122 2 22      2 1 1111  2                1 43  131555232667
10655310 19 112 1.2483    216642543 3  2      11 2 11 2 3  2322352132235212232211      12    22   1 1   2  11112                1 32  533232233181
10655410 32 112  .7133    115533333 3  1      13 2 11 3 4  1322342132234323322111      23    21   3 1   2  11112                1 11  133311232216
10655510 89 112  .6953    117752443   32     3        11    332452133245211132211  12  121 1 22      1 2 1311  2                1 21  231311233809
10655610 28 112 2.1244    1 2232221   11     3        23    111121111112223311121  11  112 1 22      1 3 2433  2                1 32  531244233193
10655710 55 112  .5113    2188423332   2 1 3 4 12     2     4324622432462122221111   2 12    2223 11  2    11  2                1 21  432311333990
10655810 99 112  .6003    118852443 3  2      11 2 11 3 9  1432462243246211132211      24    22   1 3   2  11112                1 21  433311134986
10655910 70 112 1.0043    1188323432   2 1 3 2 11     3     4324622432462233221111   1 24    2222 11  2    11  2                1 32  232344132712
10656010  1 112  .4443    1177533233   2 3 3 3 14     1     3324521332453111221212   1 12    2222 12  2    11  2                1 43  132555232667
10656110 32 112  .6893    1188423233   1 3 2 3 11     1     4324622432462122221212   1 11    2111 12  1    11  2                1 11  132311232216
10656210114 112  .8331    1188422133   2 3 1 2 42     1     4324622432462122111222   2 12    1223 41  2    11  2                1 32  232333232169
10656310 55 112  .6251    116652323   31     3        13    322352132235211122121  12  112 1 21      1 3 1311  2                1 21  431311333990
10656410 19 112  .9641    116652443   22     3        24    322352132235211132211  11  122 2 22      1 2 2311  2                1 32  531232233181
10656510 89 112  .6251    218852 23   91     3        11    4324622432462111   21  99  111 1  1      1 3 1311  2                1 21  231311233809
10656610 99 112  .6053    218831433   42     3        51    432462243246123332211  22  341 1 22      1 1 2311  2                1 21  431311134986
10656710 28 112 1.7034    122222221 4  1      13 2 21 2 4  1111121111112223411121      11    22   3 1   2  33112                1 32  533244233193
10656810 61 112  .8253    116652443 3  1      11 1 11 3 4  1322352132235211132211      23    21   1 2   3  11122                1 21  133311232309
10656910 70 112 1.0473    216632113 3  1      11 2 12 3 3  2322352132235223311122      23    11   1 1   3  11122                1 32  233344132712
10657010105 112  .9253    118832533   42     9        51    432462243246223332211  22  341 1 22      2 1 1111  2                1 43  431355234292
10657110 32 112  .7183    216632223 3  1      14 1 11 2 3  2322352132235223311121      11    11   4 1   2  11112                1 11  133311232216
10657210  1 112  .4633    216652313   42     3        21    322352132235211122122  22  121 1 22      1 3 1311  2                1 43  131555232667
10657310 55 112  .5073    118842433   12     3        24    432462243246212232211  11  122 2 22      1 1 1111  2                1 21  431311333990
10657410114 112  .8331    117752523   41     3        24    332452133245211132221  22  112 2 21      1 3 2311  2                1 32  231333232169
10657510 19 112  .9321    118842131   21     3        24    432462243246212211111  11  112 2 22      1 2 1333  1                1 32  531232233181
10657610 89 112  .6953    118832223   92     3        34    432462243246223311121  99  242 2 12      2 3 1111  2                1 21  231311233809
10657710 99 112  .6003    118842433 3  2      11 2 12 2 3  1432462243246212232211      12    22   1 2   3  11122                1 21  433311134986
10657810 32 112  .6893    118842113   31     1        34    432462243246212211122  12  232 2 11      1 3 1111  2                1 11  131311232216
10657910 61 112  .7973    1177425332   2 3 3 3 11     1     3324521332452122322111   1 12    2222 11  1    11  2                1 21  132311232309
10658010 70 112 1.0393    1133323331   2 3 3 3 14     3     2212311221232233221111   1 24    2222 11  2    11  2                1 32  232344132712
10658110  1 112  .4443    117742233   32     3        12    332452133245212211111  12  121 1 22      2 3 2311  2                1 43  131555232667
10658210 55 112  .5253    116642443 3  1      11 2 12 3 3  1322352132235212232211      23    21   1 1   4  11222                1 21  433311333990
10658310105 112  .9253    1188424333   2 1 3 3 12     2     4324622432462122322112   2 12    2223 11  2    11  2                1 43  432355234292
10658410 28 112 1.7034    1222222112   1 1 1 3 12     2     1111211111122234111221   2 11    2223 11  2    33  2                1 32  532244233193
10658510 28 112 1.7034    1222222112   1 1 1 3 12     2     1111211111122234111221   2 11    2223 11  2    33  2                1 32  532244233193
10658610 89 112  .6953    1188522334   1 3 3 3 11     1     4324622432462111111112   1 11    2111 11  2    11  2                1 21  232311233809
10658710 99 112  .6003    117732533   92     3        52    332452133245223332211  99  341 1 22      1 1 1411  2                1 21  431311134986
10658810114 112  .9343    118822423   22     3        24    432462243246223432221  11  122 2 22      2 1 1311  2                1 32  231333232169
10658910 61 122  .8294    1144   23   2                4    221241122124       21  11    2 2               11  2                1 21  131311232309
10659010 32 112  .5253    123342343   31     3        32    221231122123212222111  12  231 1 22      2 1 1922  2                1 11  131311232216
10659210 55 112  .5894    217752333 3  2      13 2 21 3 4  2332452133245211122111      24    22   3 1   2  11112                1 21  433311333990
10659310 19 112  .9321    1377425311   2 3 2 3 15     2     3324521332452122322111   3 12    2223 12  2    33  2                1 32  532232233181
10659410 99 112  .7211    217752533   32     3        22    332452133245211132211  12  121 1 22      1 1 1311  2                1 21  431311134986
10659510 89 112  .7013    218842423 3  1      11 2 11 3 4  2432462243246212232221      23    21   1 2   2  11112                1 21  233311233809
10659610105 112  .9253    118833133 9  2      14 2 11 3 3  1432462243246323311111      24    22   4 2   4  11222                1 43  433355234292
10659710114 112  .9343    118844223   22     3        22    432462243246312211121  11  121 1 12      2 2 2311  2                1 32  231333232169
10659810 32 112  .7224    216652423   91     3        12    322352132235211132221  99  111 1 21      2 1 1911  2                1 11  131311232216
10659910 55 112  .5253    114433 23   22     3        33    2212411221243233   21  11  242 1  2      2 3 1111  2                1 21  431311333990
